Timestamp,CH1,behavior
206506.746,-0.264,idle
206573.402,0.288,idle
206640.061,0.431,idle
206706.722,0.77,idle
206773.379,0.986,idle
206840.036,1.073,idle
206906.693,1.496,idle
206973.354,1.765,idle
207040.013,1.777,idle
207106.673,1.935,idle
207173.332,1.935,idle
207239.989,2.188,idle
207306.644,2.29,idle
207373.304,2.312,idle
207439.959,2,idle
207506.62,1.858,idle
207573.282,1.523,idle
207639.935,1.315,idle
207706.597,0.962,idle
207773.252,0.675,idle
207839.912,0.59,idle
207906.569,0.39,idle
207973.231,0.214,idle
208039.886,0.136,idle
208106.545,0.061,idle
208173.206,-0.034,idle
208239.859,-0.224,idle
208306.519,-0.211,idle
208373.177,-0.405,idle
208439.831,-0.52,hind lick
208506.489,-0.331,hind lick
208573.151,-0.41,hind lick
208639.805,-0.201,hind lick
208706.463,-0.115,hind lick
208773.125,0.028,hind lick
208839.783,0.102,hind lick
208906.435,0.124,hind lick
208973.092,0.174,hind lick
209039.752,0.119,hind lick
209106.407,0.139,hind lick
209173.069,0.205,hind lick
209239.723,0.255,hind lick
209306.382,0.166,hind lick
209373.042,0.343,hind lick
209439.698,0.514,hind lick
209506.355,0.311,hind lick
209573.015,0.259,hind lick
209639.673,0.154,hind lick
209706.327,0.139,hind lick
209772.985,0.123,hind lick
209839.644,-0.15,hind lick
209906.305,-0.225,hind lick
209972.959,-0.09,hind lick
210039.62,-0.055,hind lick
210106.278,0.008,hind lick
210172.93,0.098,hind lick
210239.594,0.235,hind lick
210306.247,0.278,hind lick
210372.904,0.32,hind lick
210439.562,0.198,hind lick
210506.222,0.364,hind lick
210572.879,0.437,hind lick
210639.536,0.567,hind lick
210706.191,0.637,hind lick
210772.852,0.685,hind lick
210839.512,0.926,hind lick
210906.17,0.992,idle
210972.827,1.062,idle
211039.48,1.202,idle
211106.141,1.237,idle
211172.8,1.32,idle
211239.457,1.412,idle
211306.117,1.456,idle
211372.768,1.467,idle
211439.429,1.752,idle
211506.085,1.704,idle
211572.745,1.742,idle
211639.405,1.747,idle
211706.06,1.7,idle
211772.716,1.877,idle
211839.377,1.887,idle
211906.036,1.813,idle
211972.691,1.767,idle
212039.346,1.758,abdomen lick
212106.007,1.913,abdomen lick
212172.666,1.785,abdomen lick
212239.318,1.842,abdomen lick
212305.98,1.801,abdomen lick
212372.636,1.672,abdomen lick
212439.295,1.476,abdomen lick
212505.952,1.588,abdomen lick
212572.61,1.645,abdomen lick
212639.269,1.661,abdomen lick
212705.924,1.875,abdomen lick
212772.585,1.76,abdomen lick
212839.241,1.685,abdomen lick
212905.901,1.817,abdomen lick
212972.553,1.774,abdomen lick
213039.215,1.717,abdomen lick
213105.873,1.775,abdomen lick
213172.527,1.822,abdomen lick
213239.189,1.544,abdomen lick
213305.847,1.631,abdomen lick
213372.503,1.744,abdomen lick
213439.156,1.763,abdomen lick
213505.814,1.755,abdomen lick
213572.478,1.611,abdomen lick
213639.133,1.551,abdomen lick
213705.793,1.275,abdomen lick
213772.445,1.18,abdomen lick
213839.106,1.247,abdomen lick
213905.764,1.166,abdomen lick
213972.423,1.021,abdomen lick
214039.081,0.986,abdomen lick
214105.736,0.818,abdomen lick
214172.396,0.851,abdomen lick
214239.048,0.94,abdomen lick
214305.711,0.937,abdomen lick
214372.366,0.956,abdomen lick
214439.026,0.983,abdomen lick
214505.682,1.05,abdomen lick
214572.336,1.006,abdomen lick
214638.996,1.023,idle
214705.651,1.183,idle
214772.316,1.099,idle
214838.971,1.092,idle
214905.626,1.126,idle
214972.283,1.343,idle
215038.943,1.303,idle
215105.604,1.226,idle
215172.262,1.043,idle
215238.916,1.049,idle
215305.573,1.017,idle
215372.228,0.942,idle
215438.892,1.092,idle
215505.55,0.687,idle
215572.203,0.652,idle
215638.863,0.522,idle
215705.519,0.369,idle
215772.177,0.249,idle
215838.835,0.011,idle
215905.495,-0.103,idle
215972.147,-0.509,idle
216038.805,-0.693,idle
216105.466,-0.713,idle
216172.121,-0.669,idle
216238.781,-0.64,idle
216305.437,-0.699,idle
216372.098,-0.667,idle
216438.751,-0.863,idle
216505.415,-0.634,idle
216572.07,-0.464,idle
216638.728,-0.511,idle
216705.384,-0.689,idle
216772.044,-0.555,idle
216838.699,-0.507,idle
216905.357,-0.445,idle
216972.02,-0.46,idle
217038.678,-0.158,idle
217105.332,-0.278,idle
217171.988,-0.17,idle
217238.646,-0.247,idle
217305.304,-0.307,idle
217371.962,-0.359,idle
217438.624,-0.265,idle
217505.28,-0.335,idle
217571.936,-0.436,idle
217638.593,-0.412,idle
217705.252,-0.163,idle
217771.908,-0.243,idle
217838.566,-0.212,idle
217905.227,-0.102,idle
217971.883,0.105,idle
218038.544,0.012,idle
218105.199,0.39,idle
218171.856,0.353,idle
218238.515,0.484,idle
218305.17,0.643,idle
218371.832,0.542,idle
218438.485,0.502,idle
218505.148,0.439,idle
218571.805,0.512,idle
218638.459,0.308,idle
218705.116,0.352,idle
218771.774,0.365,idle
218838.433,0.247,idle
218905.089,0.209,idle
218971.752,0.083,idle
219038.406,-0.032,idle
219105.066,-0.307,idle
219171.724,-0.395,idle
219238.381,-0.497,idle
219305.039,-0.799,idle
219371.694,-0.766,idle
219438.351,-0.921,idle
219505.011,-0.931,idle
219571.666,-0.906,idle
219638.328,-0.702,idle
219704.985,-0.852,idle
219771.642,-0.844,idle
219838.298,-0.741,idle
219904.961,-0.88,idle
219971.614,-0.761,idle
220038.273,-0.651,idle
220104.934,-0.728,idle
220171.592,-0.81,idle
220238.246,-0.935,idle
220304.908,-0.993,idle
220371.56,-1.059,idle
220438.22,-0.896,idle
220504.881,-0.859,idle
220571.535,-0.623,idle
220638.194,-0.455,idle
220704.848,-0.461,idle
220771.509,0.065,hind lick
220838.17,0.369,hind lick
220904.825,0.514,hind lick
220971.483,0.557,hind lick
221038.137,0.714,hind lick
221104.799,0.973,hind lick
221171.459,1.258,hind lick
221238.116,1.293,hind lick
221304.773,1.549,hind lick
221371.433,1.639,hind lick
221438.088,1.453,hind lick
221504.745,1.503,hind lick
221571.402,1.219,hind lick
221638.064,0.993,hind lick
221704.717,0.903,hind lick
221771.375,0.502,hind lick
221838.032,0.195,hind lick
221904.691,0.051,hind lick
221971.349,-0.207,hind lick
222038.004,-0.457,hind lick
222104.663,-0.441,hind lick
222171.323,-0.411,hind lick
222237.979,-0.177,hind lick
222304.637,-0.037,hind lick
222371.293,-0.015,hind lick
222437.952,0.04,hind lick
222504.612,-0.042,hind lick
222571.272,-0.165,hind lick
222637.928,-0.126,hind lick
222704.587,-0.041,hind lick
222771.239,-0.098,hind lick
222837.898,-0.09,hind lick
222904.556,-0.098,hind lick
222971.215,-0.03,hind lick
223037.876,0.106,hind lick
223104.528,0.002,hind lick
223171.188,-0.216,hind lick
223237.845,-0.406,hind lick
223304.507,-0.535,hind lick
223371.161,-0.663,hind lick
223437.817,-0.518,hind lick
223504.478,-0.542,hind lick
223571.134,-0.535,hind lick
223637.793,-0.68,hind lick
223704.453,-0.757,hind lick
223771.11,-0.645,hind lick
223837.768,-0.689,hind lick
223904.423,-0.649,hind lick
223971.084,-0.598,hind lick
224037.739,-0.708,hind lick
224104.401,-0.924,hind lick
224171.056,-1.097,hind lick
224237.718,-1.199,hind lick
224304.373,-1.232,hind lick
224371.03,-1.136,hind lick
224437.69,-1.25,hind lick
224504.346,-1.284,hind lick
224571.004,-1.349,hind lick
224637.662,-1.267,hind lick
224704.325,-1.356,hind lick
224770.978,-1.572,hind lick
224837.638,-1.651,hind lick
224904.3,-1.83,hind lick
224970.958,-1.88,hind lick
225037.611,-1.943,hind lick
225104.272,-1.934,hind lick
225170.931,-1.686,hind lick
225237.589,-1.778,hind lick
225304.245,-1.8,abdomen lick
225370.903,-1.777,abdomen lick
225437.565,-1.755,abdomen lick
225504.221,-1.832,abdomen lick
225570.883,-1.754,abdomen lick
225637.537,-1.809,abdomen lick
225704.197,-1.686,abdomen lick
225770.853,-1.656,abdomen lick
225837.51,-1.454,abdomen lick
225904.174,-1.394,abdomen lick
225970.832,-1.367,abdomen lick
226037.486,-1.37,abdomen lick
226104.147,-1.251,abdomen lick
226170.805,-1.523,abdomen lick
226237.46,-1.39,abdomen lick
226304.118,-1.345,abdomen lick
226370.776,-1.423,abdomen lick
226437.441,-1.457,abdomen lick
226504.094,-1.172,abdomen lick
226570.753,-1.269,abdomen lick
226637.41,-1.138,abdomen lick
226704.074,-1.117,abdomen lick
226770.726,-1.126,fore lick
226837.385,-1.393,fore lick
226904.047,-1.298,fore lick
226970.705,-1.291,fore lick
227037.364,-1.411,fore lick
227104.021,-1.399,fore lick
227170.681,-1.309,fore lick
227237.338,-1.058,fore lick
227303.993,-1.071,fore lick
227370.653,-1.033,fore lick
227437.31,-0.997,fore lick
227503.97,-1.157,fore lick
227570.626,-0.974,fore lick
227637.285,-0.843,fore lick
227703.947,-0.822,fore lick
227770.601,-0.783,fore lick
227837.258,-0.824,fore lick
227903.922,-0.882,fore lick
227970.575,-0.952,fore lick
228037.238,-0.831,fore lick
228103.895,-0.92,fore lick
228170.555,-0.806,fore lick
228237.21,-1.091,fore lick
228303.866,-1.05,fore lick
228370.526,-1.183,fore lick
228437.188,-1.076,fore lick
228503.845,-1.026,fore lick
228570.5,-1.084,fore lick
228637.16,-1.353,fore lick
228703.817,-1.318,fore lick
228770.479,-1.324,fore lick
228837.132,-1.101,fore lick
228903.794,-1.068,fore lick
228970.449,-0.929,fore lick
229037.108,-0.828,fore lick
229103.769,-0.981,fore lick
229170.427,-0.892,fore lick
229237.086,-0.835,fore lick
229303.741,-0.814,fore lick
229370.4,-0.608,fore lick
229437.058,-0.795,fore lick
229503.718,-0.863,fore lick
229570.378,-0.995,fore lick
229637.036,-0.876,fore lick
229703.695,-0.994,fore lick
229770.348,-0.911,fore lick
229837.011,-0.824,fore lick
229903.664,-0.888,fore lick
229970.328,-0.913,fore lick
230036.985,-1.03,fore lick
230103.645,-0.848,fore lick
230170.298,-1.002,fore lick
230236.956,-1.053,fore lick
230303.615,-1.249,fore lick
230370.274,-1.397,fore lick
230436.934,-1.306,fore lick
230503.593,-1.38,fore lick
230570.251,-1.365,fore lick
230636.91,-1.415,fore lick
230703.566,-1.408,fore lick
230770.224,-1.507,fore lick
230836.88,-1.699,fore lick
230903.542,-1.604,fore lick
230970.199,-1.366,fore lick
231036.861,-1.392,fore lick
231103.518,-1.353,fore lick
231170.172,-1.183,fore lick
231236.832,-0.849,fore lick
231303.493,-0.542,fore lick
231370.153,-0.472,fore lick
231436.804,-0.389,fore lick
231503.467,-0.121,fore lick
231570.126,-0.035,fore lick
231636.782,0.018,fore lick
231703.444,0.171,hind lick
231770.099,0.345,hind lick
231836.76,0.496,hind lick
231903.413,0.76,hind lick
231970.072,0.735,hind lick
232036.731,1.056,hind lick
232103.389,1.234,hind lick
232170.047,1.364,hind lick
232236.71,1.208,hind lick
232303.367,0.987,hind lick
232370.022,1.269,hind lick
232436.683,1.245,hind lick
232503.341,1.268,hind lick
232569.996,1.384,hind lick
232636.659,1.53,hind lick
232703.315,1.577,hind lick
232769.974,1.614,hind lick
232836.632,1.767,hind lick
232903.29,1.438,hind lick
232969.948,1.407,hind lick
233036.605,1.197,hind lick
233103.263,1.05,hind lick
233169.922,0.776,hind lick
233236.583,0.573,hind lick
233303.243,0.619,hind lick
233369.897,0.467,hind lick
233436.559,0.455,hind lick
233503.219,0.26,hind lick
233569.871,0.273,hind lick
233636.536,0.293,hind lick
233703.193,0.209,hind lick
233769.851,-0.048,hind lick
233836.512,-0.166,hind lick
233903.17,0.212,hind lick
233969.828,0.215,hind lick
234036.485,0.262,hind lick
234103.141,0.283,hind lick
234169.799,0.368,hind lick
234236.461,0.445,hind lick
234303.12,0.322,hind lick
234369.773,0.272,hind lick
234436.431,0.036,hind lick
234503.09,0.064,hind lick
234569.747,0.017,hind lick
234636.409,-0.123,hind lick
234703.066,-0.09,hind lick
234769.722,0.09,hind lick
234836.381,0.013,hind lick
234903.039,-0.25,hind lick
234969.703,-0.37,hind lick
235036.36,-0.448,hind lick
235103.02,-0.652,hind lick
235169.678,-0.657,hind lick
235236.335,-0.621,hind lick
235302.995,-0.458,abdomen lick
235369.65,-0.423,abdomen lick
235436.307,-0.127,abdomen lick
235502.967,-0.04,abdomen lick
235569.623,0.182,abdomen lick
235636.282,0.332,abdomen lick
235702.945,0.398,abdomen lick
235769.605,0.294,abdomen lick
235836.258,0.29,abdomen lick
235902.919,0.165,abdomen lick
235969.575,0.214,abdomen lick
236036.232,0.305,abdomen lick
236102.891,0.409,abdomen lick
236169.548,0.393,abdomen lick
236236.213,0.369,abdomen lick
236302.87,0.277,hind lick
236369.526,0.117,hind lick
236436.189,-0.034,hind lick
236502.847,-0.015,hind lick
236569.502,-0.152,hind lick
236636.161,-0.414,hind lick
236702.818,-0.747,hind lick
236769.477,-0.907,hind lick
236836.134,-0.933,hind lick
236902.792,-0.908,hind lick
236969.455,-1.055,hind lick
237036.108,-1.065,hind lick
237102.772,-1.039,hind lick
237169.43,-1,hind lick
237236.083,-1.01,hind lick
237302.748,-1.14,hind lick
237369.402,-1.253,abdomen lick
237436.062,-1.287,abdomen lick
237502.719,-1.457,abdomen lick
237569.381,-1.49,abdomen lick
237636.034,-1.498,abdomen lick
237702.693,-1.283,abdomen lick
237769.354,-1.078,abdomen lick
237836.008,-1.128,abdomen lick
237902.672,-0.914,abdomen lick
237969.328,-0.757,abdomen lick
238035.989,-0.511,abdomen lick
238102.646,-0.45,abdomen lick
238169.306,-0.38,abdomen lick
238235.961,-0.122,abdomen lick
238302.623,0.065,abdomen lick
238369.276,0.1,abdomen lick
238435.937,0.06,abdomen lick
238502.593,0.026,abdomen lick
238569.256,-0.238,abdomen lick
238635.911,-0.024,abdomen lick
238702.573,-0.115,abdomen lick
238769.232,0.129,abdomen lick
238835.884,0.294,hind lick
238902.543,0.407,hind lick
238969.205,0.594,hind lick
239035.859,0.503,hind lick
239102.52,0.573,hind lick
239169.178,0.613,hind lick
239235.841,0.654,hind lick
239302.493,0.731,hind lick
239369.151,0.897,hind lick
239435.813,1.064,hind lick
239502.474,1.111,hind lick
239569.132,1.38,hind lick
239635.791,1.184,hind lick
239702.443,1.511,hind lick
239769.107,1.539,hind lick
239835.76,1.654,hind lick
239902.419,1.494,hind lick
239969.081,1.391,hind lick
240035.738,1.27,hind lick
240102.392,1.127,hind lick
240169.055,0.86,hind lick
240235.712,0.453,hind lick
240302.367,0.14,hind lick
240369.031,0.009,hind lick
240435.682,-0.178,hind lick
240502.344,-0.138,hind lick
240569.003,-0.055,hind lick
240635.662,0.138,hind lick
240702.319,-0.116,hind lick
240768.977,-0.575,hind lick
240835.631,-0.959,hind lick
240902.292,-1.029,hind lick
240968.946,-1.08,abdomen lick
241035.605,-1.049,abdomen lick
241102.264,-0.841,abdomen lick
241168.924,-0.451,abdomen lick
241235.578,-0.329,abdomen lick
241302.241,-0.002,abdomen lick
241368.895,0.126,abdomen lick
241435.554,0.309,abdomen lick
241502.213,0.341,abdomen lick
241568.87,0.226,abdomen lick
241635.53,0.254,abdomen lick
241702.188,0.278,abdomen lick
241768.841,0.57,abdomen lick
241835.503,0.882,abdomen lick
241902.16,0.813,abdomen lick
241968.821,0.759,abdomen lick
242035.473,0.669,abdomen lick
242102.134,0.46,abdomen lick
242168.79,0.39,abdomen lick
242235.452,0.649,abdomen lick
242302.108,0.572,abdomen lick
242368.764,0.675,abdomen lick
242435.424,0.706,abdomen lick
242502.084,0.662,abdomen lick
242568.742,0.626,abdomen lick
242635.397,0.401,abdomen lick
242702.052,0.38,abdomen lick
242768.711,0.22,abdomen lick
242835.373,0.138,abdomen lick
242902.029,0.101,abdomen lick
242968.685,0.153,abdomen lick
243035.345,0.148,abdomen lick
243102.004,0.149,abdomen lick
243168.658,0.037,abdomen lick
243235.32,-0.208,abdomen lick
243301.977,-0.038,abdomen lick
243368.631,-0.078,abdomen lick
243435.291,0.051,abdomen lick
243501.952,0.171,abdomen lick
243568.608,0.047,abdomen lick
243635.268,0.301,abdomen lick
243701.921,0.427,abdomen lick
243768.581,0.448,abdomen lick
243835.24,0.468,abdomen lick
243901.895,0.359,abdomen lick
243968.553,0.287,abdomen lick
244035.217,0.18,abdomen lick
244101.872,0.222,abdomen lick
244168.531,0.256,abdomen lick
244235.188,0.509,abdomen lick
244301.843,0.435,abdomen lick
244368.501,0.7,grooming
244435.159,0.607,grooming
244501.819,0.709,grooming
244568.478,0.976,grooming
244635.138,1.052,grooming
244701.792,1.055,grooming
244768.448,1.338,grooming
244835.11,1.365,grooming
244901.767,1.745,grooming
244968.424,1.706,grooming
245035.08,1.903,grooming
245101.741,1.908,grooming
245168.395,1.577,grooming
245235.06,1.247,grooming
245301.714,1.111,grooming
245368.37,0.787,grooming
245435.028,0.631,grooming
245501.688,0.733,grooming
245568.349,0.819,grooming
245635.006,0.781,grooming
245701.659,0.911,idle
245768.32,0.789,idle
245834.976,0.845,idle
245901.633,0.794,idle
245968.296,1.066,idle
246034.953,1.225,idle
246101.61,1.271,idle
246168.27,1.633,idle
246234.929,1.686,idle
246301.584,1.737,idle
246368.239,1.858,idle
246434.9,1.945,idle
246501.559,1.766,idle
246568.217,1.42,idle
246634.871,1.233,idle
246701.532,0.965,idle
246768.187,0.838,idle
246834.849,0.8,idle
246901.502,0.583,idle
246968.16,0.508,idle
247034.823,0.489,idle
247101.476,0.5,idle
247168.137,0.575,idle
247234.794,0.833,idle
247301.453,0.975,idle
247368.109,0.801,abdomen lick
247434.766,0.895,abdomen lick
247501.427,0.902,abdomen lick
247568.086,0.894,abdomen lick
247634.743,0.961,abdomen lick
247701.402,0.871,abdomen lick
247768.059,0.718,abdomen lick
247834.718,0.646,abdomen lick
247901.372,0.675,abdomen lick
247968.035,0.289,abdomen lick
248034.691,-0.179,abdomen lick
248101.35,-0.288,abdomen lick
248168.002,-0.564,abdomen lick
248234.661,-0.874,abdomen lick
248301.322,-1.162,abdomen lick
248367.977,-1.08,abdomen lick
248434.633,-1.167,abdomen lick
248501.29,-1.269,abdomen lick
248567.953,-1.119,abdomen lick
248634.606,-1.2,abdomen lick
248701.266,-1.2,abdomen lick
248767.924,-1.045,abdomen lick
248834.58,-1.174,abdomen lick
248901.235,-1.228,abdomen lick
248967.893,-1.114,abdomen lick
249034.555,-0.89,abdomen lick
249101.21,-0.875,abdomen lick
249167.864,-1.03,abdomen lick
249234.522,-0.948,abdomen lick
249301.185,-0.772,abdomen lick
249367.841,-0.712,abdomen lick
249434.496,-0.712,abdomen lick
249501.153,-0.556,abdomen lick
249567.809,-0.397,abdomen lick
249634.47,-0.32,abdomen lick
249701.126,-0.14,abdomen lick
249767.788,-0.08,abdomen lick
249834.445,0.269,abdomen lick
249901.102,0.54,abdomen lick
249967.756,0.676,abdomen lick
250034.415,0.715,abdomen lick
250101.072,0.858,abdomen lick
250167.728,1.266,abdomen lick
250234.391,1.439,abdomen lick
250301.045,1.559,abdomen lick
250367.7,1.624,abdomen lick
250434.362,1.71,abdomen lick
250501.018,1.668,abdomen lick
250567.673,1.711,abdomen lick
250634.332,1.613,abdomen lick
250700.988,1.666,abdomen lick
250767.645,1.801,abdomen lick
250834.308,1.635,abdomen lick
250900.964,1.64,abdomen lick
250967.622,1.577,abdomen lick
251034.279,1.656,abdomen lick
251100.934,1.599,abdomen lick
251167.593,1.484,abdomen lick
251234.248,1.354,abdomen lick
251300.907,1.205,abdomen lick
251367.562,1.181,abdomen lick
251434.224,0.935,abdomen lick
251500.881,1.058,abdomen lick
251567.539,0.786,abdomen lick
251634.194,0.904,abdomen lick
251700.851,0.724,abdomen lick
251767.507,0.698,abdomen lick
251834.168,0.613,abdomen lick
251900.823,0.567,abdomen lick
251967.481,0.647,abdomen lick
252034.143,0.656,abdomen lick
252100.798,0.775,abdomen lick
252167.454,0.833,abdomen lick
252234.11,0.909,abdomen lick
252300.771,0.948,abdomen lick
252367.428,0.874,abdomen lick
252434.084,1.164,abdomen lick
252500.745,1.036,abdomen lick
252567.399,1.074,abdomen lick
252634.057,1.203,abdomen lick
252700.717,1.376,abdomen lick
252767.371,1.232,abdomen lick
252834.028,1.441,abdomen lick
252900.689,1.526,abdomen lick
252967.347,1.447,abdomen lick
253034.003,1.245,abdomen lick
253100.664,1.279,abdomen lick
253167.321,1.075,abdomen lick
253233.979,1.063,abdomen lick
253300.637,1.041,abdomen lick
253367.291,1.193,abdomen lick
253433.945,0.914,abdomen lick
253500.604,1.023,abdomen lick
253567.26,1.223,abdomen lick
253633.921,1.151,abdomen lick
253700.582,1.039,abdomen lick
253767.236,1.126,abdomen lick
253833.891,0.99,idle
253900.548,0.725,idle
253967.211,0.768,idle
254033.865,0.89,idle
254100.522,0.879,idle
254167.179,1.033,idle
254233.837,0.957,idle
254300.499,0.952,idle
254367.151,0.878,idle
254433.813,1.045,idle
254500.472,0.833,idle
254567.129,0.784,idle
254633.784,0.749,idle
254700.44,0.82,idle
254767.101,0.678,idle
254833.755,0.648,idle
254900.415,0.888,idle
254967.074,0.956,idle
255033.73,0.986,idle
255100.389,1.007,idle
255167.045,0.971,idle
255233.698,0.888,idle
255300.36,0.967,idle
255367.013,0.83,idle
255433.671,0.938,idle
255500.328,1.103,idle
255566.992,0.933,idle
255633.648,1.005,idle
255700.305,0.899,idle
255766.958,0.989,idle
255833.621,0.981,idle
255900.276,0.91,idle
255966.932,0.929,idle
256033.594,0.943,idle
256100.249,0.841,idle
256166.906,0.9,idle
256233.571,0.977,idle
256300.224,1.051,idle
256366.883,1.117,idle
256433.541,1.027,idle
256500.199,0.863,idle
256566.859,0.947,idle
256633.517,0.832,idle
256700.174,0.971,idle
256766.832,0.969,idle
256833.492,1.176,idle
256900.153,1.16,idle
256966.81,1.179,idle
257033.469,1.27,idle
257100.129,1.293,idle
257166.786,1.272,idle
257233.44,1.332,idle
257300.104,1.194,idle
257366.757,1.278,idle
257433.42,1.128,idle
257500.072,1.16,idle
257566.732,1.191,idle
257633.395,1.271,idle
257700.05,1.283,idle
257766.712,1.339,idle
257833.366,1.077,idle
257900.027,1.105,idle
257966.681,1.027,idle
258033.343,0.897,idle
258100.001,0.826,idle
258166.661,0.814,idle
258233.317,0.657,idle
258299.977,0.651,idle
258366.636,0.5,idle
258433.295,0.605,idle
258499.953,0.536,idle
258566.606,0.495,idle
258633.264,0.441,idle
258699.928,0.455,idle
258766.583,0.517,idle
258833.239,0.544,idle
258899.903,0.571,idle
258966.557,0.489,idle
259033.216,0.398,idle
259099.878,0.433,idle
259166.531,0.52,idle
259233.194,0.592,idle
259299.852,0.537,idle
259366.506,0.53,idle
259433.164,0.451,idle
259499.825,0.503,idle
259566.482,0.372,idle
259633.139,0.385,idle
259699.797,0.327,idle
259766.46,0.214,idle
259833.115,0.229,idle
259899.777,0.207,idle
259966.436,0.277,idle
260033.094,0.513,idle
260099.753,0.396,idle
260166.409,0.413,idle
260233.064,0.535,idle
260299.724,0.597,idle
260366.385,0.795,idle
260433.041,0.819,idle
260499.702,0.986,idle
260566.361,1.039,idle
260633.019,1.113,idle
260699.675,1.034,idle
260766.33,0.969,idle
260832.995,0.934,idle
260899.648,0.734,idle
260966.307,0.695,idle
261032.97,0.657,idle
261099.622,0.835,idle
261166.281,0.744,idle
261232.943,0.575,idle
261299.602,0.603,idle
261366.259,0.471,idle
261432.919,0.644,idle
261499.573,0.554,idle
261566.232,0.604,idle
261632.889,0.52,idle
261699.549,0.41,idle
261766.209,0.424,idle
261832.865,0.518,idle
261899.526,0.812,idle
261966.181,0.993,idle
262032.838,0.967,idle
262099.497,0.789,idle
262166.161,0.839,idle
262232.815,0.973,idle
262299.476,0.899,idle
262366.134,0.912,idle
262432.788,0.816,idle
262499.449,0.843,idle
262566.11,0.991,walking
262632.768,1.05,walking
262699.421,1.311,walking
262766.084,1.323,walking
262832.741,1.377,walking
262899.397,1.131,walking
262966.056,1.063,walking
263032.718,1.182,walking
263099.374,1.356,walking
263166.03,1.341,walking
263232.692,1.335,walking
263299.348,1.341,walking
263366.009,1.333,walking
263432.663,1.305,walking
263499.324,1.172,walking
263565.98,1.224,walking
263632.64,1.138,walking
263699.297,1.151,walking
263765.959,1.236,walking
263832.617,1.141,walking
263899.271,1.299,walking
263965.934,1.185,walking
264032.59,0.976,walking
264099.245,1.048,walking
264165.902,0.875,idle
264232.562,0.897,idle
264299.218,0.966,idle
264365.878,0.92,idle
264432.535,0.936,idle
264499.191,0.93,idle
264565.851,0.818,idle
264632.505,0.752,idle
264699.163,0.573,idle
264765.826,0.535,idle
264832.477,0.616,idle
264899.138,0.374,idle
264965.797,0.45,idle
265032.45,0.531,idle
265099.113,0.215,walking
265165.77,0.347,walking
265232.425,0.284,walking
265299.086,0.336,walking
265365.741,0.258,walking
265432.395,0.286,walking
265499.058,0.367,walking
265565.71,0.222,walking
265632.373,0.398,walking
265699.026,0.515,walking
265765.684,0.511,walking
265832.341,0.244,walking
265899.004,0.382,walking
265965.658,0.324,walking
266032.315,0.138,walking
266098.973,0.155,walking
266165.633,0.142,walking
266232.292,0.096,walking
266298.947,-0.063,walking
266365.603,0.037,walking
266432.259,-0.071,walking
266498.916,0.044,walking
266565.576,0.179,walking
266632.233,0.008,walking
266698.895,-0.066,walking
266765.549,-0.133,walking
266832.207,0.086,walking
266898.867,0.103,walking
266965.524,-0.053,walking
267032.183,0.068,walking
267098.835,0.109,walking
267165.496,0.116,walking
267232.153,0.17,walking
267298.808,0.238,walking
267365.465,0.267,walking
267432.127,0.355,walking
267498.784,0.082,walking
267565.438,-0.082,walking
267632.1,-0.13,walking
267698.754,-0.249,walking
267765.416,-0.275,walking
267832.073,-0.366,walking
267898.726,-0.395,walking
267965.383,-0.162,walking
268032.045,-0.143,walking
268098.699,-0.141,walking
268165.358,-0.348,walking
268232.018,-0.397,walking
268298.674,-0.521,walking
268365.328,-0.762,walking
268431.987,-0.809,walking
268498.643,-0.745,walking
268565.305,-0.711,walking
268631.958,-0.708,walking
268698.62,-0.718,walking
268765.279,-0.714,walking
268831.933,-0.61,walking
268898.591,-0.739,walking
268965.246,-0.855,walking
269031.903,-0.945,walking
269098.56,-0.974,walking
269165.223,-0.663,walking
269231.879,-0.511,walking
269298.536,-0.331,walking
269365.196,-0.282,walking
269431.854,-0.062,walking
269498.507,0.004,walking
269565.165,-0.05,walking
269631.827,-0.141,walking
269698.479,-0.02,walking
269765.136,0.038,walking
269831.797,-0.044,walking
269898.451,0.138,walking
269965.112,0.187,walking
270031.772,0.25,walking
270098.425,0.285,walking
270165.082,-0.04,walking
270231.744,-0.241,walking
270298.397,-0.434,walking
270365.055,-0.257,walking
270431.718,-0.488,walking
270498.371,-0.679,walking
270565.027,-0.597,walking
270631.688,-0.264,walking
270698.346,-0.321,walking
270765.001,-0.32,walking
270831.662,-0.463,walking
270898.314,-0.567,walking
270964.975,-0.645,walking
271031.634,-0.668,walking
271098.291,-0.608,walking
271164.946,-0.439,walking
271231.606,-0.288,walking
271298.261,0.025,walking
271364.919,-0.235,walking
271431.581,-0.333,walking
271498.236,-0.26,walking
271564.895,-0.289,walking
271631.553,-0.556,walking
271698.205,-0.608,walking
271764.867,-0.683,walking
271831.52,-0.623,walking
271898.18,-0.528,walking
271964.841,-0.358,walking
272031.495,-0.058,walking
272098.155,0.015,walking
272164.811,0.226,walking
272231.469,0.077,walking
272298.132,-0.01,walking
272364.788,0.147,walking
272431.449,0.232,walking
272498.104,0.423,walking
272564.762,0.495,walking
272631.413,0.594,walking
272698.077,0.651,walking
272764.739,0.843,walking
272831.398,0.971,walking
272898.055,0.796,idle
272964.712,0.869,idle
273031.37,0.425,idle
273098.032,0.431,idle
273164.688,0.14,idle
273231.347,0.252,idle
273298.003,0.194,idle
273364.666,0.418,idle
