time,dF/F,behavior
204107.271,2.11,walking
204173.932,2.139,walking
204240.585,2.134,walking
204307.244,2.152,walking
204373.903,2.111,walking
204440.559,2.108,walking
204507.216,2.065,walking
204573.876,2.038,walking
204640.529,2.054,walking
204707.192,2.009,walking
204773.85,2.024,walking
204840.501,2.078,walking
204907.164,2.09,walking
204973.817,2.061,walking
205040.474,2.029,walking
205107.132,2.009,walking
205173.79,2.019,walking
205240.449,2.008,walking
205307.109,1.96,walking
205373.768,1.918,walking
205440.424,1.83,walking
205507.078,1.747,walking
205573.735,1.599,walking
205640.394,1.418,walking
205707.051,1.245,walking
205773.71,1.041,walking
205840.37,0.877,walking
205907.024,0.697,walking
205973.681,0.497,walking
206040.343,0.316,walking
206107,0.131,walking
206173.656,-0.067,walking
206240.309,-0.25,walking
206306.971,-0.416,walking
206373.628,-0.555,walking
206440.282,-0.655,walking
206506.939,-0.752,idle
206573.596,-0.761,idle
206640.256,-0.753,idle
206706.913,-0.731,idle
206773.574,-0.721,idle
206840.232,-0.737,idle
206906.886,-0.697,idle
206973.545,-0.667,idle
207040.199,-0.662,idle
207106.857,-0.674,idle
207173.519,-0.648,idle
207240.172,-0.632,idle
207306.834,-0.626,idle
207373.491,-0.614,idle
207440.145,-0.617,idle
207506.807,-0.617,idle
207573.461,-0.625,idle
207640.119,-0.62,idle
207706.78,-0.635,idle
207773.435,-0.637,idle
207840.093,-0.612,idle
207906.747,-0.612,idle
207973.404,-0.607,idle
208040.068,-0.588,idle
208106.723,-0.566,idle
208173.383,-0.565,idle
208240.038,-0.57,idle
208306.694,-0.548,idle
208373.359,-0.542,idle
208440.015,-0.53,idle
208506.671,-0.529,idle
208573.326,-0.511,idle
208639.991,-0.538,idle
208706.648,-0.52,idle
208773.304,-0.52,idle
208839.96,-0.541,idle
208906.617,-0.559,idle
208973.276,-0.605,idle
209039.934,-0.629,idle
209106.593,-0.677,idle
209173.251,-0.754,idle
209239.907,-0.783,idle
209306.566,-0.856,idle
209373.228,-0.921,idle
209439.885,-0.987,idle
209506.54,-1.047,idle
209573.201,-1.103,idle
209639.857,-1.131,idle
209706.519,-1.153,idle
209773.172,-1.144,idle
209839.831,-1.139,idle
209906.49,-1.11,idle
209973.148,-1.053,idle
210039.809,-1.034,idle
210106.463,-0.982,idle
210173.121,-0.896,idle
210239.78,-0.85,idle
210306.439,-0.794,idle
210373.096,-0.763,idle
210439.755,-0.751,defecation
210506.411,-0.713,defecation
210573.071,-0.703,defecation
210639.73,-0.681,defecation
210706.385,-0.702,defecation
210773.044,-0.731,defecation
210839.703,-0.748,defecation
210906.361,-0.823,defecation
210973.018,-0.865,defecation
211039.676,-0.908,defecation
211106.335,-0.934,defecation
211172.991,-0.953,defecation
211239.651,-0.969,defecation
211306.306,-0.995,defecation
211372.968,-1.008,defecation
211439.624,-0.965,defecation
211506.279,-0.958,defecation
211572.94,-0.938,defecation
211639.6,-0.941,defecation
211706.254,-0.911,defecation
211772.916,-0.918,defecation
211839.576,-0.887,defecation
211906.234,-0.867,defecation
211972.89,-0.86,defecation
212039.548,-0.834,defecation
212106.207,-0.832,defecation
212172.859,-0.829,defecation
212239.52,-0.843,defecation
212306.18,-0.838,defecation
212372.838,-0.824,defecation
212439.491,-0.836,defecation
212506.155,-0.817,defecation
212572.814,-0.813,defecation
212639.47,-0.79,defecation
212706.125,-0.796,defecation
212772.786,-0.764,defecation
212839.444,-0.776,defecation
212906.1,-0.76,defecation
212972.759,-0.754,defecation
213039.42,-0.732,defecation
213106.078,-0.737,defecation
213172.735,-0.751,defecation
213239.39,-0.73,defecation
213306.049,-0.714,defecation
213372.704,-0.706,defecation
213439.367,-0.715,defecation
213506.023,-0.716,defecation
213572.678,-0.73,defecation
213639.342,-0.742,defecation
213705.998,-0.733,defecation
213772.656,-0.722,defecation
213839.313,-0.719,defecation
213905.974,-0.737,defecation
213972.627,-0.723,defecation
214039.289,-0.757,defecation
214105.945,-0.743,defecation
214172.601,-0.708,defecation
214239.258,-0.705,defecation
214305.923,-0.731,defecation
214372.578,-0.708,defecation
214439.233,-0.69,defecation
214505.891,-0.686,defecation
214572.551,-0.678,defecation
214639.206,-0.676,defecation
214705.868,-0.682,defecation
214772.527,-0.692,defecation
214839.183,-0.711,defecation
214905.843,-0.691,defecation
214972.502,-0.692,defecation
215039.155,-0.677,defecation
215105.814,-0.681,defecation
215172.474,-0.717,defecation
215239.129,-0.733,defecation
215305.789,-0.71,defecation
215372.449,-0.716,defecation
215439.109,-0.705,defecation
215505.763,-0.739,defecation
215572.423,-0.772,defecation
215639.078,-0.814,defecation
215705.735,-0.863,defecation
215772.393,-0.867,walking
215839.056,-0.876,walking
215905.713,-0.829,walking
215972.373,-0.792,walking
216039.028,-0.655,walking
216105.683,-0.439,walking
216172.344,-0.25,walking
216239,-0.06,walking
216305.659,0.11,walking
216372.313,0.285,walking
216438.975,0.468,walking
216505.631,0.625,walking
216572.29,0.828,walking
216638.944,1.029,walking
216705.607,1.263,walking
216772.259,1.418,walking
216838.919,1.531,walking
216905.576,1.651,walking
216972.236,1.76,walking
217038.896,1.782,walking
217105.547,1.723,walking
217172.206,1.716,walking
217238.868,1.737,walking
217305.52,1.749,walking
217372.18,1.615,walking
217438.84,1.451,walking
217505.493,1.437,walking
217572.157,1.43,walking
217638.814,1.409,walking
217705.467,1.31,walking
217772.129,1.329,walking
217838.783,1.443,walking
217905.439,1.477,walking
217972.103,1.537,walking
218038.757,1.596,walking
218105.416,1.649,walking
218172.073,1.721,walking
218238.731,1.675,walking
218305.387,1.631,walking
218372.047,1.677,walking
218438.702,1.678,walking
218505.364,1.585,walking
218572.018,1.421,walking
218638.676,1.278,walking
218705.338,1.181,walking
218771.994,1.012,walking
218838.648,0.789,walking
218905.308,0.596,walking
218971.964,0.373,walking
219038.619,0.165,walking
219105.282,-0.016,walking
219171.937,-0.274,walking
219238.593,-0.439,walking
219305.255,-0.585,walking
219371.91,-0.686,walking
219438.571,-0.725,walking
219505.229,-0.764,walking
219571.882,-0.744,walking
219638.544,-0.727,walking
219705.196,-0.692,walking
219771.858,-0.674,walking
219838.516,-0.599,walking
219905.171,-0.539,walking
219971.827,-0.485,walking
220038.491,-0.463,walking
220105.146,-0.431,walking
220171.801,-0.349,walking
220238.46,-0.307,walking
220305.118,-0.287,walking
220371.776,-0.292,walking
220438.435,-0.294,walking
220505.089,-0.278,walking
220571.748,-0.275,walking
220638.406,-0.311,walking
220705.066,-0.333,walking
220771.719,-0.367,walking
220838.383,-0.441,walking
220905.035,-0.543,walking
220971.693,-0.625,walking
221038.352,-0.658,walking
221105.011,-0.738,walking
221171.671,-0.82,walking
221238.327,-0.879,walking
221304.98,-0.905,walking
221371.644,-0.942,walking
221438.297,-0.966,walking
221504.954,-0.997,walking
221571.612,-1.029,walking
221638.273,-1.035,walking
221704.928,-1.075,walking
221771.586,-1.096,walking
221838.245,-1.079,walking
221904.902,-1.07,walking
221971.559,-1.029,walking
222038.22,-1.002,walking
222104.878,-0.979,walking
222171.535,-0.929,walking
222238.193,-0.872,walking
222304.847,-0.729,walking
222371.508,-0.536,walking
222438.166,-0.341,walking
222504.822,-0.151,walking
222571.479,0.037,walking
222638.135,0.207,walking
222704.792,0.398,walking
222771.454,0.586,walking
222838.106,0.74,walking
222904.768,0.936,walking
222971.425,1.118,walking
223038.081,1.308,walking
223104.74,1.51,walking
223171.395,1.657,walking
223238.052,1.819,walking
223304.712,1.903,walking
223371.367,1.97,walking
223438.031,1.997,walking
223504.689,2.037,walking
223571.341,2.058,walking
223638,2.104,walking
223704.66,2.083,walking
223771.316,1.993,walking
223837.975,1.918,walking
223904.635,1.832,walking
223971.289,1.748,walking
224037.949,1.701,supported rearing
224104.61,1.66,supported rearing
224171.268,1.643,supported rearing
224237.925,1.646,supported rearing
224304.585,1.638,supported rearing
224371.242,1.612,supported rearing
224437.901,1.604,supported rearing
224504.556,1.582,supported rearing
224571.217,1.552,supported rearing
224637.871,1.541,supported rearing
224704.531,1.586,supported rearing
224771.19,1.708,supported rearing
224837.848,1.812,supported rearing
224904.511,1.922,supported rearing
224971.169,2.023,supported rearing
225037.826,2.055,supported rearing
225104.486,2.071,supported rearing
225171.14,2.098,supported rearing
225237.799,2.079,supported rearing
225304.46,2.046,supported rearing
225371.119,2.02,supported rearing
225437.773,2.035,supported rearing
225504.437,2.028,supported rearing
225571.091,2.058,supported rearing
225637.753,2.057,supported rearing
225704.409,2.088,supported rearing
225771.071,2.078,supported rearing
225837.725,2.091,supported rearing
225904.383,2.072,supported rearing
225971.046,1.985,supported rearing
226037.705,1.867,supported rearing
226104.359,1.758,supported rearing
226171.016,1.624,supported rearing
226237.677,1.489,supported rearing
226304.334,1.352,supported rearing
226370.995,1.221,supported rearing
226437.65,1.058,supported rearing
226504.31,0.923,supported rearing
226570.971,0.742,supported rearing
226637.627,0.613,supported rearing
226704.286,0.473,supported rearing
226770.948,0.321,supported rearing
226837.603,0.194,supported rearing
226904.263,0.094,supported rearing
226970.921,0.052,supported rearing
227037.577,0.069,supported rearing
227104.239,0.162,supported rearing
227170.899,0.316,supported rearing
227237.551,0.467,supported rearing
227304.215,0.63,supported rearing
227370.871,0.789,supported rearing
227437.532,0.938,supported rearing
227504.188,1.072,walking
227570.844,1.28,walking
227637.505,1.415,walking
227704.163,1.53,walking
227770.824,1.72,walking
227837.479,1.86,walking
227904.137,2.018,walking
227970.797,2.165,walking
228037.456,2.289,walking
228104.117,2.373,walking
228170.775,2.393,walking
228237.429,2.422,walking
228304.093,2.451,walking
228370.749,2.475,walking
228437.404,2.517,walking
228504.065,2.556,walking
228570.724,2.538,walking
228637.382,2.577,walking
228704.041,2.6,walking
228770.701,2.596,walking
228837.359,2.584,walking
228904.015,2.513,walking
228970.673,2.412,walking
229037.336,2.286,walking
229103.993,2.131,walking
229170.649,2.042,walking
229237.31,2.026,walking
229303.967,2.014,walking
229370.628,2,walking
229437.282,1.994,walking
229503.94,1.998,walking
229570.603,2.022,walking
229637.262,1.991,walking
229703.921,1.982,walking
229770.573,1.969,walking
229837.232,1.942,walking
229903.895,1.965,walking
229970.554,2.018,walking
230037.212,2.061,walking
230103.871,2.124,walking
230170.529,2.111,walking
230237.185,2.028,walking
230303.845,1.985,walking
230370.502,1.94,walking
230437.158,1.84,walking
230503.821,1.757,walking
230570.48,1.66,walking
230637.139,1.669,walking
230703.791,1.674,walking
230770.451,1.642,walking
230837.108,1.608,walking
230903.768,1.594,walking
230970.427,1.588,walking
231037.086,1.607,walking
231103.747,1.64,walking
231170.406,1.684,walking
231237.063,1.734,walking
231303.722,1.782,walking
231370.379,1.803,idle
231437.039,1.863,idle
231503.697,1.877,idle
231570.355,1.907,idle
231637.011,1.882,idle
231703.675,1.866,idle
231770.333,1.856,idle
231836.987,1.873,idle
231903.648,1.91,idle
231970.305,1.95,idle
232036.966,2.018,idle
232103.622,2.016,idle
232170.277,2.042,idle
232236.937,2.075,idle
232303.592,2.058,idle
232370.249,2.065,idle
232436.907,2.033,idle
232503.568,1.992,idle
232570.223,1.851,idle
232636.888,1.634,idle
232703.541,1.406,idle
232770.198,1.18,idle
232836.861,0.946,idle
232903.514,0.651,idle
232970.175,0.376,idle
233036.831,0.104,idle
233103.493,-0.12,idle
233170.146,-0.343,idle
233236.807,-0.588,idle
233303.462,-0.831,idle
233370.118,-1.079,idle
233436.781,-1.233,idle
233503.44,-1.367,idle
233570.092,-1.423,idle
233636.751,-1.423,idle
233703.411,-1.426,idle
233770.07,-1.418,idle
233836.724,-1.382,idle
233903.384,-1.331,idle
233970.042,-1.296,idle
234036.701,-1.269,idle
234103.358,-1.192,idle
234170.017,-1.118,idle
234236.673,-0.985,idle
234303.329,-0.83,idle
234369.993,-0.608,idle
234436.65,-0.38,idle
234503.302,-0.128,idle
234569.965,0.089,idle
234636.624,0.334,idle
234703.277,0.578,idle
234769.938,0.882,idle
234836.596,1.107,walking
234903.251,1.357,walking
234969.909,1.585,walking
235036.572,1.74,walking
235103.226,1.853,walking
235169.886,1.953,walking
235236.54,2.004,walking
235303.203,2.042,walking
235369.862,1.996,walking
235436.513,1.884,walking
235503.173,1.767,walking
235569.831,1.724,walking
235636.49,1.695,walking
235703.146,1.689,walking
235769.802,1.669,walking
235836.461,1.664,walking
235903.124,1.634,walking
235969.78,1.617,walking
236036.437,1.672,walking
236103.092,1.687,walking
236169.75,1.72,walking
236236.408,1.763,walking
236303.066,1.782,walking
236369.724,1.856,walking
236436.387,1.966,walking
236503.043,2.059,walking
236569.699,2.091,walking
236636.36,2.048,walking
236703.018,1.961,walking
236769.673,1.819,walking
236836.335,1.7,walking
236902.991,1.55,walking
236969.646,1.393,walking
237036.307,1.208,walking
237102.964,1.037,walking
237169.619,0.809,walking
237236.276,0.589,walking
237302.938,0.382,walking
237369.594,0.161,walking
237436.253,-0.082,walking
237502.911,-0.307,walking
237569.569,-0.474,walking
237636.226,-0.626,walking
237702.883,-0.735,walking
237769.544,-0.817,walking
237836.202,-0.886,walking
237902.856,-0.932,walking
237969.514,-0.959,walking
238036.172,-0.989,walking
238102.834,-0.977,walking
238169.488,-0.932,walking
238236.149,-0.927,walking
238302.804,-0.913,walking
238369.461,-0.913,walking
238436.124,-0.908,walking
238502.779,-0.884,walking
238569.44,-0.895,walking
238636.098,-0.87,walking
238702.753,-0.879,walking
238769.414,-0.867,walking
238836.068,-0.861,walking
238902.725,-0.839,walking
238969.386,-0.858,walking
239036.044,-0.839,walking
239102.699,-0.865,walking
239169.359,-0.886,walking
239236.019,-0.891,walking
239302.674,-0.876,walking
239369.33,-0.862,walking
239435.991,-0.837,walking
239502.646,-0.856,walking
239569.309,-0.857,walking
239635.965,-0.87,walking
239702.618,-0.86,walking
239769.281,-0.89,walking
239835.938,-0.886,walking
239902.594,-0.916,walking
239969.254,-0.895,walking
240035.911,-0.907,walking
240102.568,-0.925,walking
240169.225,-0.919,walking
240235.887,-0.879,walking
240302.543,-0.87,walking
240369.206,-0.863,walking
240435.863,-0.876,walking
240502.521,-0.876,walking
240569.182,-0.877,walking
240635.839,-0.893,walking
240702.498,-0.878,walking
240769.157,-0.855,walking
240835.81,-0.871,walking
240902.473,-0.871,walking
240969.132,-0.861,walking
241035.788,-0.845,walking
241102.445,-0.811,walking
241169.104,-0.805,walking
241235.764,-0.864,walking
241302.424,-0.892,walking
241369.078,-0.909,walking
241435.737,-0.928,walking
241502.397,-0.95,walking
241569.054,-0.986,walking
241635.714,-1.016,walking
241702.37,-1.078,walking
241769.033,-1.134,walking
241835.686,-1.175,walking
241902.348,-1.217,walking
241969.005,-1.256,walking
242035.663,-1.273,walking
242102.323,-1.262,walking
242168.985,-1.233,walking
242235.639,-1.152,walking
242302.301,-1.116,walking
242368.954,-1.093,walking
242435.612,-1.076,walking
242502.273,-1.031,walking
242568.932,-0.999,idle
242635.592,-0.927,idle
242702.249,-0.877,idle
242768.906,-0.828,idle
242835.562,-0.762,idle
242902.225,-0.702,idle
242968.88,-0.678,idle
243035.543,-0.675,idle
243102.198,-0.704,idle
243168.86,-0.736,idle
243235.518,-0.793,idle
243302.178,-0.803,idle
243368.834,-0.8,idle
243435.491,-0.803,idle
243502.148,-0.816,idle
243568.807,-0.808,idle
243635.468,-0.838,idle
243702.128,-0.864,idle
243768.783,-0.854,idle
243835.443,-0.846,idle
243902.103,-0.848,idle
243968.759,-0.873,idle
244035.415,-0.914,idle
244102.078,-0.968,idle
244168.734,-1.038,idle
244235.39,-1.095,idle
244302.052,-1.166,idle
244368.707,-1.235,idle
244435.368,-1.244,idle
244502.028,-1.241,idle
244568.687,-1.25,idle
244635.341,-1.254,idle
244702.001,-1.241,idle
244768.659,-1.251,idle
244835.318,-1.234,idle
244901.979,-1.218,idle
244968.635,-1.18,idle
245035.292,-1.093,idle
245101.949,-1.031,idle
245168.611,-0.931,idle
245235.271,-0.862,idle
245301.929,-0.805,idle
245368.587,-0.734,idle
245435.246,-0.726,idle
245501.9,-0.717,idle
245568.562,-0.706,idle
245635.216,-0.717,idle
245701.879,-0.691,idle
245768.533,-0.711,idle
245835.196,-0.764,idle
245901.854,-0.769,idle
245968.511,-0.776,idle
246035.172,-0.81,idle
246101.829,-0.787,idle
246168.487,-0.823,idle
246235.146,-0.819,idle
246301.8,-0.808,idle
246368.46,-0.804,idle
246435.121,-0.831,idle
246501.782,-0.905,idle
246568.439,-0.988,idle
246635.095,-1.022,idle
246701.751,-1.093,idle
246768.413,-1.07,idle
246835.072,-1.052,idle
246901.728,-1.042,idle
246968.388,-0.951,idle
247035.048,-0.855,idle
247101.703,-0.791,idle
247168.362,-0.683,idle
247235.02,-0.609,idle
247301.683,-0.602,idle
247368.34,-0.633,idle
247434.997,-0.635,idle
247501.657,-0.605,idle
247568.31,-0.549,idle
247634.971,-0.515,idle
247701.632,-0.488,idle
247768.289,-0.517,idle
247834.95,-0.527,idle
247901.608,-0.544,idle
247968.265,-0.651,idle
248034.922,-0.768,idle
248101.579,-0.833,idle
248168.239,-0.89,idle
248234.892,-0.957,idle
248301.553,-0.945,idle
248368.21,-0.924,idle
248434.868,-0.853,idle
248501.523,-0.796,idle
248568.186,-0.75,idle
248634.842,-0.7,idle
248701.502,-0.623,idle
248768.16,-0.527,idle
248834.819,-0.461,idle
248901.477,-0.423,idle
248968.133,-0.357,idle
249034.792,-0.29,idle
249101.446,-0.253,idle
249168.105,-0.237,idle
249234.762,-0.181,idle
249301.423,-0.149,idle
249368.078,-0.12,idle
249434.736,-0.15,idle
249501.398,-0.133,idle
249568.049,-0.119,idle
249634.711,-0.102,idle
249701.366,-0.089,idle
249768.028,-0.103,idle
249834.68,-0.1,idle
249901.338,-0.086,idle
249967.996,-0.095,idle
250034.656,-0.111,idle
250101.314,-0.117,idle
250167.976,-0.113,idle
250234.628,-0.138,idle
250301.285,-0.155,idle
250367.945,-0.127,idle
250434.602,-0.09,idle
250501.262,-0.079,idle
250567.919,-0.081,idle
250634.579,-0.088,idle
250701.237,-0.117,idle
250767.891,-0.153,idle
250834.552,-0.178,idle
250901.206,-0.205,idle
250967.866,-0.222,idle
251034.527,-0.231,idle
251101.185,-0.234,idle
251167.838,-0.296,idle
251234.498,-0.302,idle
251301.156,-0.317,idle
251367.816,-0.33,idle
251434.47,-0.333,idle
251501.132,-0.358,idle
251567.785,-0.357,idle
251634.448,-0.347,idle
251701.105,-0.349,idle
251767.76,-0.34,idle
251834.418,-0.336,idle
251901.078,-0.313,idle
251967.732,-0.301,idle
252034.395,-0.288,idle
252101.046,-0.309,idle
252167.708,-0.249,idle
252234.369,-0.254,idle
252301.023,-0.241,idle
252367.684,-0.228,idle
252434.337,-0.232,idle
252500.997,-0.203,idle
252567.656,-0.204,idle
252634.31,-0.224,idle
252700.971,-0.207,idle
252767.624,-0.166,idle
252834.285,-0.148,idle
252900.943,-0.159,idle
252967.6,-0.152,idle
253034.259,-0.147,idle
253100.916,-0.133,idle
253167.578,-0.138,idle
253234.229,-0.111,idle
253300.89,-0.117,idle
253367.55,-0.123,idle
253434.204,-0.119,idle
253500.861,-0.133,idle
253567.519,-0.135,idle
253634.182,-0.134,idle
253700.838,-0.146,idle
253767.494,-0.179,idle
253834.155,-0.194,idle
253900.813,-0.204,idle
253967.468,-0.238,idle
254034.13,-0.246,idle
254100.782,-0.253,idle
254167.444,-0.271,idle
254234.103,-0.285,idle
254300.76,-0.276,idle
254367.419,-0.289,idle
254434.077,-0.292,idle
254500.728,-0.29,idle
254567.392,-0.271,idle
254634.047,-0.251,idle
254700.708,-0.257,idle
254767.361,-0.259,idle
254834.022,-0.254,idle
254900.675,-0.255,idle
254967.336,-0.241,idle
255033.996,-0.224,idle
255100.649,-0.213,idle
255167.309,-0.208,idle
255233.967,-0.21,idle
255300.625,-0.218,idle
255367.282,-0.224,idle
255433.938,-0.231,idle
255500.602,-0.241,idle
255567.255,-0.267,idle
255633.914,-0.267,idle
255700.574,-0.285,idle
255767.228,-0.282,idle
255833.889,-0.306,idle
255900.545,-0.307,idle
255967.201,-0.299,idle
256033.859,-0.31,idle
256100.518,-0.309,idle
256167.175,-0.317,idle
256233.838,-0.309,idle
256300.49,-0.296,idle
256367.152,-0.297,idle
256433.809,-0.293,idle
256500.468,-0.287,idle
256567.126,-0.28,idle
256633.783,-0.31,idle
256700.439,-0.277,idle
256767.099,-0.269,idle
256833.76,-0.258,idle
256900.417,-0.273,idle
256967.07,-0.26,idle
257033.73,-0.246,idle
257100.391,-0.252,idle
257167.047,-0.238,idle
257233.703,-0.268,idle
257300.361,-0.268,idle
257367.02,-0.236,idle
257433.681,-0.229,idle
257500.339,-0.217,idle
257566.996,-0.213,idle
257633.655,-0.189,idle
257700.314,-0.177,idle
257766.966,-0.184,idle
257833.626,-0.189,idle
257900.286,-0.158,idle
257966.943,-0.159,idle
258033.603,-0.182,idle
258100.256,-0.187,idle
258166.918,-0.168,idle
258233.575,-0.142,idle
258300.233,-0.138,idle
258366.893,-0.137,idle
258433.552,-0.125,idle
258500.209,-0.12,idle
258566.861,-0.115,idle
258633.521,-0.112,idle
258700.181,-0.099,idle
258766.842,-0.085,idle
258833.498,-0.051,idle
258900.156,-0.054,idle
258966.813,-0.054,idle
259033.468,-0.012,idle
259100.129,0.006,idle
259166.783,-0.013,idle
259233.446,-0.029,idle
259300.1,-0.032,idle
259366.763,-0.028,idle
259433.415,-0.031,idle
259500.075,-0.05,idle
259566.731,-0.057,idle
259633.394,-0.055,idle
259700.05,-0.079,idle
259766.708,-0.077,idle
259833.367,-0.084,idle
259900.023,-0.09,idle
259966.684,-0.104,idle
260033.34,-0.118,idle
260099.997,-0.123,idle
260166.652,-0.126,idle
260233.315,-0.115,idle
260299.968,-0.104,idle
260366.629,-0.134,idle
260433.289,-0.139,idle
260499.945,-0.132,idle
260566.605,-0.15,idle
260633.262,-0.15,idle
260699.92,-0.134,idle
260766.58,-0.142,idle
260833.237,-0.156,idle
260899.893,-0.155,idle
260966.554,-0.134,idle
261033.205,-0.163,idle
261099.865,-0.173,idle
261166.524,-0.171,idle
261233.185,-0.177,idle
261299.842,-0.181,idle
261366.496,-0.172,idle
261433.153,-0.18,idle
261499.817,-0.188,idle
261566.475,-0.174,idle
261633.129,-0.17,idle
261699.789,-0.206,idle
261766.446,-0.196,idle
261833.103,-0.2,idle
261899.759,-0.181,idle
261966.423,-0.196,idle
262033.077,-0.153,idle
262099.733,-0.154,idle
262166.393,-0.156,idle
262233.054,-0.149,idle
262299.712,-0.137,idle
262366.368,-0.125,idle
262433.023,-0.131,idle
262499.682,-0.112,idle
262566.342,-0.083,idle
262632.997,-0.086,idle
262699.661,-0.044,idle
262766.313,-0.038,idle
262832.972,-0.032,idle
262899.63,-0.053,idle
262966.292,-0.06,idle
263032.947,-0.11,idle
263099.605,-0.094,idle
263166.265,-0.083,idle
263232.919,-0.056,idle
263299.577,-0.091,idle
263366.24,-0.091,idle
263432.893,-0.056,idle
263499.552,-0.056,idle
263566.211,-0.079,idle
263632.868,-0.069,idle
263699.528,-0.064,idle
263766.185,-0.078,walking
263832.845,-0.073,walking
263899.5,-0.057,walking
263966.158,-0.036,walking
264032.818,-0.012,walking
264099.477,0,walking
264166.136,0.008,walking
264232.791,-0.005,walking
264299.452,0.014,walking
264366.107,0.031,walking
264432.766,0.023,walking
264499.423,0,walking
264566.08,0.025,walking
264632.738,0.018,walking
264699.402,-0.011,walking
264766.057,-0.001,walking
264832.717,-0.022,walking
264899.371,-0.037,walking
264966.033,-0.056,walking
265032.686,-0.073,walking
265099.348,-0.088,walking
265166.004,-0.091,walking
265232.666,-0.108,walking
265299.322,-0.104,walking
265365.978,-0.121,walking
265432.637,-0.126,walking
265499.295,-0.118,walking
265565.954,-0.134,walking
265632.614,-0.127,walking
265699.27,-0.125,walking
265765.927,-0.139,walking
265832.588,-0.115,walking
265899.24,-0.098,walking
265965.905,-0.088,walking
266032.557,-0.057,walking
266099.22,-0.079,walking
266165.876,-0.105,walking
266232.531,-0.107,walking
266299.191,-0.092,walking
266365.849,-0.086,walking
266432.505,-0.083,walking
266499.163,-0.076,walking
266565.823,-0.072,walking
266632.484,-0.08,walking
266699.144,-0.081,walking
266765.795,-0.086,walking
266832.456,-0.091,walking
266899.114,-0.086,walking
266965.773,-0.078,walking
267032.429,-0.091,walking
267099.086,-0.05,walking
267165.749,-0.04,walking
267232.405,-0.028,walking
267299.061,-0.057,walking
267365.721,-0.068,walking
267432.377,-0.077,walking
267499.034,-0.075,walking
267565.697,-0.082,walking
267632.352,-0.089,walking
267699.014,-0.089,walking
267765.667,-0.088,walking
267832.331,-0.11,walking
267898.987,-0.128,walking
267965.642,-0.132,walking
268032.301,-0.144,walking
268098.96,-0.152,walking
268165.621,-0.161,walking
268232.273,-0.15,walking
268298.934,-0.135,walking
268365.591,-0.147,walking
268432.253,-0.152,walking
268498.91,-0.17,walking
268565.563,-0.175,walking
268632.223,-0.177,walking
268698.886,-0.157,walking
268765.542,-0.168,walking
268832.201,-0.15,walking
268898.855,-0.174,walking
268965.513,-0.206,walking
269032.175,-0.209,walking
269098.834,-0.227,walking
269165.489,-0.215,walking
269232.148,-0.232,walking
269298.806,-0.213,walking
269365.465,-0.207,walking
269432.124,-0.197,walking
269498.78,-0.164,walking
269565.435,-0.148,walking
269632.099,-0.137,walking
269698.757,-0.17,walking
269765.41,-0.157,walking
269832.071,-0.152,walking
269898.731,-0.096,walking
269965.383,-0.062,walking
270032.042,-0.032,walking
270098.705,-0.017,walking
270165.357,-0.032,walking
270232.021,-0.023,walking
270298.679,-0.037,walking
270365.336,-0.009,walking
270431.989,0.007,walking
270498.652,-0.003,walking
270565.306,-0.021,walking
270631.969,-0.034,walking
270698.626,-0.017,walking
270765.285,-0.015,walking
270831.94,-0.005,walking
270898.599,-0.067,walking
270965.255,-0.11,walking
271031.915,-0.181,walking
271098.576,-0.247,walking
271165.231,-0.252,walking
271231.886,-0.276,walking
271298.544,-0.322,walking
271365.202,-0.327,walking
271431.863,-0.327,walking
271498.519,-0.287,jump
271565.183,-0.246,jump
271631.837,-0.258,jump
271698.494,-0.307,jump
271765.155,-0.339,jump
271831.812,-0.398,jump
271898.47,-0.403,jump
271965.128,-0.386,jump
272031.782,-0.326,walking
272098.445,-0.248,walking
272165.103,-0.142,walking
272231.755,0.024,walking
272298.415,0.22,walking
272365.075,0.334,walking
272431.733,0.445,walking
272498.388,0.528,walking
272565.046,0.6,walking
272631.701,0.726,walking
272698.358,0.83,walking
272765.015,0.901,walking
272831.677,0.996,walking
272898.331,1.062,walking
272964.992,1.119,walking
273031.65,1.149,walking
273098.304,1.128,walking
273164.967,1.037,walking
273231.624,0.885,walking
273298.278,0.737,walking
273364.935,0.607,walking
273431.594,0.456,walking
273498.252,0.333,jump
273564.91,0.246,jump
273631.568,0.139,jump
273698.226,0.109,jump
273764.878,0.08,jump
273831.541,0.021,jump
273898.199,-0.003,jump
273964.852,-0.085,jump
274031.514,-0.201,walking
274098.167,-0.298,walking
274164.824,-0.399,walking
274231.486,-0.526,walking
274298.144,-0.654,walking
274364.797,-0.725,walking
274431.458,-0.756,walking
274498.116,-0.827,walking
274564.773,-0.97,walking
274631.427,-1.115,walking
274698.086,-1.308,walking
274764.747,-1.453,walking
274831.405,-1.578,walking
274898.058,-1.71,walking
274964.716,-1.78,walking
275031.378,-1.773,walking
275098.035,-1.715,walking
275164.692,-1.623,walking
275231.344,-1.489,walking
275298.005,-1.352,walking
275364.666,-1.264,walking
275431.319,-1.207,walking
275497.977,-1.126,walking
275564.634,-0.985,walking
275631.29,-0.83,walking
275697.947,-0.64,walking
275764.606,-0.501,walking
275831.265,-0.35,walking
275897.922,-0.199,walking
275964.583,-0.068,walking
276031.236,0.038,walking
276097.896,0.114,walking
276164.551,0.185,walking
