time,dF/F,behavior
211172.991,-0.418,defecation
211239.651,-0.427,defecation
211306.306,-0.441,defecation
211372.968,-0.448,defecation
211439.624,-0.424,defecation
211506.279,-0.421,defecation
211572.94,-0.41,defecation
211639.6,-0.412,defecation
211706.254,-0.395,defecation
211772.916,-0.399,defecation
211839.576,-0.382,defecation
211906.234,-0.371,defecation
211972.89,-0.367,defecation
212039.548,-0.353,defecation
212106.207,-0.352,defecation
212172.859,-0.35,defecation
212239.52,-0.358,defecation
212306.18,-0.355,defecation
212372.838,-0.348,defecation
212439.491,-0.354,defecation
212506.155,-0.344,defecation
212572.814,-0.342,defecation
212639.47,-0.329,defecation
212706.125,-0.332,defecation
212772.786,-0.315,defecation
212839.444,-0.321,defecation
212906.1,-0.313,defecation
212972.759,-0.309,defecation
213039.42,-0.297,defecation
213106.078,-0.3,defecation
213172.735,-0.308,defecation
213239.39,-0.296,defecation
213306.049,-0.287,defecation
213372.704,-0.283,defecation
213439.367,-0.288,defecation
213506.023,-0.288,defecation
213572.678,-0.296,defecation
213639.342,-0.302,defecation
213705.998,-0.298,defecation
213772.656,-0.292,defecation
213839.313,-0.29,defecation
213905.974,-0.3,defecation
213972.627,-0.293,defecation
214039.289,-0.311,defecation
214105.945,-0.303,defecation
214172.601,-0.284,defecation
214239.258,-0.283,defecation
214305.923,-0.297,defecation
214372.578,-0.284,defecation
214439.233,-0.274,defecation
214505.891,-0.272,defecation
214572.551,-0.268,defecation
214639.206,-0.267,defecation
214705.868,-0.27,defecation
214772.527,-0.276,defecation
214839.183,-0.286,defecation
214905.843,-0.275,defecation
214972.502,-0.276,defecation
215039.155,-0.267,defecation
215105.814,-0.27,defecation
215172.474,-0.289,defecation
215239.129,-0.298,defecation
215305.789,-0.285,defecation
215372.449,-0.288,defecation
215439.109,-0.283,defecation
215505.763,-0.301,defecation
215572.423,-0.319,defecation
215639.078,-0.342,defecation
215705.735,-0.369,defecation
215772.393,-0.371,walking
215839.056,-0.376,walking
215905.713,-0.35,walking
215972.373,-0.33,walking
216039.028,-0.255,walking
216105.683,-0.137,walking
216172.344,-0.034,walking
216239,0.07,walking
216305.659,0.163,walking
216372.313,0.259,walking
216438.975,0.359,walking
216505.631,0.445,walking
216572.29,0.555,walking
216638.944,0.665,walking
216705.607,0.793,walking
216772.259,0.878,walking
216838.919,0.94,walking
216905.576,1.005,walking
216972.236,1.065,walking
217038.896,1.077,walking
217105.547,1.045,walking
217172.206,1.041,walking
217238.868,1.052,walking
217305.52,1.059,walking
217372.18,0.986,walking
217438.84,0.896,walking
217505.493,0.888,walking
217572.157,0.884,walking
217638.814,0.873,walking
217705.467,0.819,walking
217772.129,0.83,walking
217838.783,0.892,walking
217905.439,0.91,walking
217972.103,0.943,walking
218038.757,0.975,walking
218105.416,1.004,walking
218172.073,1.043,walking
218238.731,1.019,walking
218305.387,0.995,walking
218372.047,1.02,walking
218438.702,1.02,walking
218505.364,0.969,walking
218572.018,0.88,walking
218638.676,0.802,walking
218705.338,0.749,walking
218771.994,0.656,walking
218838.648,0.534,walking
218905.308,0.428,walking
218971.964,0.307,walking
219038.619,0.193,walking
219105.282,0.094,walking
219171.937,-0.047,walking
219238.593,-0.137,walking
219305.255,-0.217,walking
219371.91,-0.272,walking
219438.571,-0.294,walking
219505.229,-0.315,walking
219571.882,-0.304,walking
219638.544,-0.294,walking
219705.196,-0.275,walking
219771.858,-0.266,walking
219838.516,-0.225,walking
219905.171,-0.192,walking
219971.827,-0.162,walking
220038.491,-0.15,walking
220105.146,-0.133,walking
220171.801,-0.088,walking
220238.46,-0.065,walking
220305.118,-0.054,walking
220371.776,-0.057,walking
220438.435,-0.058,walking
220505.089,-0.049,walking
220571.748,-0.048,walking
220638.406,-0.067,walking
220705.066,-0.079,walking
220771.719,-0.098,walking
220838.383,-0.138,walking
220905.035,-0.194,walking
220971.693,-0.239,walking
221038.352,-0.257,walking
221105.011,-0.3,walking
221171.671,-0.345,walking
221238.327,-0.377,walking
221304.98,-0.392,walking
221371.644,-0.412,walking
221438.297,-0.425,walking
221504.954,-0.442,walking
221571.612,-0.46,walking
221638.273,-0.463,walking
221704.928,-0.485,walking
221771.586,-0.496,walking
221838.245,-0.487,walking
221904.902,-0.482,walking
221971.559,-0.46,walking
222038.22,-0.445,walking
222104.878,-0.432,walking
222171.535,-0.405,walking
222238.193,-0.374,walking
222304.847,-0.296,walking
222371.508,-0.19,walking
222438.166,-0.083,walking
222504.822,0.02,walking
222571.479,0.123,walking
222638.135,0.216,walking
222704.792,0.321,walking
222771.454,0.423,walking
222838.106,0.507,walking
222904.768,0.614,walking
222971.425,0.714,walking
223038.081,0.818,walking
223104.74,0.928,walking
223171.395,1.009,walking
223238.052,1.097,walking
223304.712,1.143,walking
223371.367,1.18,walking
223438.031,1.195,walking
223504.689,1.217,walking
223571.341,1.228,walking
223638,1.253,walking
223704.66,1.241,walking
223771.316,1.192,walking
223837.975,1.151,walking
223904.635,1.104,walking
223971.289,1.059,walking
224037.949,1.033,supported rearing
224104.61,1.01,supported rearing
224171.268,1.001,supported rearing
224237.925,1.003,supported rearing
224304.585,0.998,supported rearing
224371.242,0.984,supported rearing
224437.901,0.98,supported rearing
224504.556,0.968,supported rearing
224571.217,0.951,supported rearing
224637.871,0.945,supported rearing
224704.531,0.97,supported rearing
224771.19,1.037,supported rearing
224837.848,1.093,supported rearing
224904.511,1.154,supported rearing
224971.169,1.209,supported rearing
225037.826,1.226,supported rearing
225104.486,1.235,supported rearing
225171.14,1.25,supported rearing
225237.799,1.239,supported rearing
225304.46,1.221,supported rearing
225371.119,1.207,supported rearing
225437.773,1.216,supported rearing
225504.437,1.212,supported rearing
225571.091,1.228,supported rearing
225637.753,1.227,supported rearing
225704.409,1.244,supported rearing
225771.071,1.239,supported rearing
225837.725,1.246,supported rearing
225904.383,1.235,supported rearing
225971.046,1.188,supported rearing
226037.705,1.123,supported rearing
226104.359,1.064,supported rearing
226171.016,0.991,supported rearing
226237.677,0.917,supported rearing
226304.334,0.842,supported rearing
226370.995,0.77,supported rearing
226437.65,0.682,supported rearing
226504.31,0.607,supported rearing
226570.971,0.508,supported rearing
226637.627,0.438,supported rearing
226704.286,0.361,supported rearing
226770.948,0.278,supported rearing
226837.603,0.209,supported rearing
226904.263,0.155,supported rearing
226970.921,0.131,supported rearing
227037.577,0.141,supported rearing
227104.239,0.191,supported rearing
227170.899,0.275,supported rearing
227237.551,0.358,supported rearing
227304.215,0.447,supported rearing
227370.871,0.534,supported rearing
227437.532,0.616,supported rearing
227504.188,0.689,walking
227570.844,0.803,walking
227637.505,0.877,walking
227704.163,0.939,walking
227770.824,1.043,walking
227837.479,1.119,walking
227904.137,1.206,walking
227970.797,1.286,walking
228037.456,1.354,walking
228104.117,1.4,walking
228170.775,1.411,walking
228237.429,1.427,walking
228304.093,1.443,walking
228370.749,1.456,walking
228437.404,1.479,walking
228504.065,1.5,walking
228570.724,1.49,walking
228637.382,1.512,walking
228704.041,1.524,walking
228770.701,1.522,walking
228837.359,1.515,walking
228904.015,1.477,walking
228970.673,1.421,walking
229037.336,1.352,walking
229103.993,1.268,walking
229170.649,1.219,walking
229237.31,1.21,walking
229303.967,1.204,walking
229370.628,1.196,walking
229437.282,1.193,walking
229503.94,1.195,walking
229570.603,1.208,walking
229637.262,1.191,walking
229703.921,1.186,walking
229770.573,1.179,walking
229837.232,1.164,walking
229903.895,1.177,walking
229970.554,1.206,walking
230037.212,1.23,walking
230103.871,1.264,walking
230170.529,1.257,walking
230237.185,1.211,walking
230303.845,1.188,walking
230370.502,1.163,walking
230437.158,1.109,walking
230503.821,1.063,walking
230570.48,1.011,walking
230637.139,1.015,walking
230703.791,1.018,walking
230770.451,1,walking
230837.108,0.982,walking
230903.768,0.974,walking
230970.427,0.971,walking
231037.086,0.981,walking
231103.747,1,walking
231170.406,1.023,walking
231237.063,1.051,walking
231303.722,1.077,walking
231370.379,1.088,idle
231437.039,1.121,idle
231503.697,1.129,idle
231570.355,1.145,idle
231637.011,1.132,idle
231703.675,1.123,idle
231770.333,1.117,idle
231836.987,1.127,idle
231903.648,1.147,idle
231970.305,1.169,idle
232036.966,1.206,idle
232103.622,1.205,idle
232170.277,1.219,idle
232236.937,1.237,idle
232303.592,1.228,idle
232370.249,1.232,idle
232436.907,1.214,idle
232503.568,1.192,idle
232570.223,1.115,idle
232636.888,0.996,idle
232703.541,0.871,idle
232770.198,0.748,idle
232836.861,0.62,idle
232903.514,0.459,idle
232970.175,0.308,idle
233036.831,0.16,idle
233103.493,0.038,idle
233170.146,-0.084,idle
233236.807,-0.219,idle
233303.462,-0.351,idle
233370.118,-0.487,idle
233436.781,-0.571,idle
233503.44,-0.644,idle
233570.092,-0.675,idle
233636.751,-0.675,idle
233703.411,-0.677,idle
233770.07,-0.672,idle
233836.724,-0.653,idle
233903.384,-0.625,idle
233970.042,-0.606,idle
234036.701,-0.591,idle
234103.358,-0.549,idle
234170.017,-0.508,idle
234236.673,-0.435,idle
234303.329,-0.351,idle
234369.993,-0.229,idle
234436.65,-0.105,idle
234503.302,0.033,idle
234569.965,0.152,idle
234636.624,0.285,idle
234703.277,0.419,idle
234769.938,0.585,idle
234836.596,0.708,walking
234903.251,0.845,walking
234969.909,0.969,walking
235036.572,1.054,walking
235103.226,1.116,walking
235169.886,1.17,walking
235236.54,1.198,walking
235303.203,1.219,walking
235369.862,1.194,walking
235436.513,1.133,walking
235503.173,1.069,walking
235569.831,1.045,walking
235636.49,1.029,walking
235703.146,1.026,walking
235769.802,1.015,walking
235836.461,1.012,walking
235903.124,0.996,walking
235969.78,0.987,walking
236036.437,1.017,walking
236103.092,1.025,walking
236169.75,1.043,walking
236236.408,1.067,walking
236303.066,1.077,walking
236369.724,1.118,walking
236436.387,1.178,walking
236503.043,1.229,walking
236569.699,1.246,walking
236636.36,1.223,walking
236703.018,1.175,walking
236769.673,1.097,walking
236836.335,1.032,walking
236902.991,0.95,walking
236969.646,0.865,walking
237036.307,0.763,walking
237102.964,0.67,walking
237169.619,0.545,walking
237236.276,0.425,walking
237302.938,0.312,walking
237369.594,0.191,walking
237436.253,0.058,walking
237502.911,-0.065,walking
237569.569,-0.156,walking
237636.226,-0.239,walking
237702.883,-0.299,walking
237769.544,-0.344,walking
237836.202,-0.382,walking
237902.856,-0.407,walking
237969.514,-0.421,walking
238036.172,-0.438,walking
238102.834,-0.431,walking
238169.488,-0.407,walking
238236.149,-0.404,walking
238302.804,-0.396,walking
238369.461,-0.396,walking
238436.124,-0.393,walking
238502.779,-0.381,walking
238569.44,-0.386,walking
238636.098,-0.372,walking
238702.753,-0.378,walking
238769.414,-0.371,walking
238836.068,-0.368,walking
238902.725,-0.356,walking
238969.386,-0.366,walking
239036.044,-0.356,walking
239102.699,-0.37,walking
239169.359,-0.382,walking
239236.019,-0.384,walking
239302.674,-0.376,walking
239369.33,-0.368,walking
239435.991,-0.355,walking
239502.646,-0.365,walking
239569.309,-0.366,walking
239635.965,-0.373,walking
239702.618,-0.367,walking
239769.281,-0.384,walking
239835.938,-0.382,walking
239902.594,-0.398,walking
239969.254,-0.387,walking
240035.911,-0.393,walking
240102.568,-0.403,walking
240169.225,-0.4,walking
240235.887,-0.377,walking
240302.543,-0.373,walking
240369.206,-0.369,walking
240435.863,-0.376,walking
240502.521,-0.376,walking
240569.182,-0.376,walking
240635.839,-0.385,walking
240702.498,-0.377,walking
240769.157,-0.365,walking
240835.81,-0.373,walking
240902.473,-0.373,walking
240969.132,-0.368,walking
241035.788,-0.359,walking
241102.445,-0.34,walking
241169.104,-0.337,walking
241235.764,-0.369,walking
241302.424,-0.385,walking
241369.078,-0.394,walking
241435.737,-0.404,walking
241502.397,-0.416,walking
241569.054,-0.436,walking
241635.714,-0.452,walking
241702.37,-0.486,walking
241769.033,-0.517,walking
241835.686,-0.54,walking
241902.348,-0.562,walking
241969.005,-0.584,walking
242035.663,-0.593,walking
242102.323,-0.587,walking
242168.985,-0.571,walking
242235.639,-0.527,walking
242302.301,-0.507,walking
242368.954,-0.495,walking
242435.612,-0.485,walking
242502.273,-0.461,walking
242568.932,-0.443,idle
242635.592,-0.404,idle
242702.249,-0.377,idle
242768.906,-0.35,idle
242835.562,-0.314,idle
242902.225,-0.281,idle
242968.88,-0.268,idle
243035.543,-0.266,idle
243102.198,-0.282,idle
243168.86,-0.3,idle
243235.518,-0.33,idle
243302.178,-0.336,idle
243368.834,-0.334,idle
243435.491,-0.336,idle
243502.148,-0.343,idle
243568.807,-0.339,idle
243635.468,-0.355,idle
243702.128,-0.369,idle
243768.783,-0.364,idle
243835.443,-0.359,idle
243902.103,-0.361,idle
243968.759,-0.375,idle
244035.415,-0.397,idle
244102.078,-0.426,idle
244168.734,-0.465,idle
244235.39,-0.495,idle
244302.052,-0.535,idle
244368.707,-0.572,idle
244435.368,-0.577,idle
244502.028,-0.576,idle
244568.687,-0.581,idle
244635.341,-0.582,idle
244702.001,-0.575,idle
244768.659,-0.581,idle
244835.318,-0.571,idle
244901.979,-0.563,idle
244968.635,-0.542,idle
245035.292,-0.494,idle
245101.949,-0.461,idle
245168.611,-0.406,idle
245235.271,-0.368,idle
245301.929,-0.337,idle
245368.587,-0.299,idle
245435.246,-0.294,idle
245501.9,-0.289,idle
245568.562,-0.283,idle
245635.216,-0.289,idle
245701.879,-0.275,idle
245768.533,-0.286,idle
245835.196,-0.315,idle
245901.854,-0.317,idle
245968.511,-0.321,idle
246035.172,-0.34,idle
246101.829,-0.327,idle
246168.487,-0.347,idle
246235.146,-0.345,idle
246301.8,-0.339,idle
246368.46,-0.336,idle
246435.121,-0.352,idle
246501.782,-0.392,idle
246568.439,-0.437,idle
246635.095,-0.456,idle
246701.751,-0.495,idle
246768.413,-0.482,idle
246835.072,-0.472,idle
246901.728,-0.467,idle
246968.388,-0.417,idle
247035.048,-0.364,idle
247101.703,-0.329,idle
247168.362,-0.271,idle
247235.02,-0.23,idle
247301.683,-0.226,idle
247368.34,-0.243,idle
247434.997,-0.244,idle
247501.657,-0.228,idle
247568.31,-0.197,idle
247634.971,-0.178,idle
247701.632,-0.164,idle
247768.289,-0.18,idle
247834.95,-0.185,idle
247901.608,-0.195,idle
247968.265,-0.253,idle
248034.922,-0.317,idle
248101.579,-0.352,idle
248168.239,-0.383,idle
248234.892,-0.42,idle
248301.553,-0.413,idle
248368.21,-0.402,idle
248434.868,-0.363,idle
248501.523,-0.332,idle
248568.186,-0.307,idle
248634.842,-0.28,idle
248701.502,-0.238,idle
248768.16,-0.185,idle
248834.819,-0.149,idle
248901.477,-0.128,idle
248968.133,-0.092,idle
249034.792,-0.056,idle
249101.446,-0.035,idle
249168.105,-0.027,idle
249234.762,0.004,idle
249301.423,0.021,idle
249368.078,0.037,idle
249434.736,0.021,idle
249501.398,0.03,idle
249568.049,0.038,idle
249634.711,0.047,idle
249701.366,0.054,idle
249768.028,0.047,idle
249834.68,0.048,idle
249901.338,0.056,idle
249967.996,0.051,idle
250034.656,0.042,idle
250101.314,0.039,idle
250167.976,0.041,idle
250234.628,0.027,idle
250301.285,0.018,idle
250367.945,0.033,idle
250434.602,0.054,idle
250501.262,0.059,idle
250567.919,0.059,idle
250634.579,0.055,idle
250701.237,0.039,idle
250767.891,0.019,idle
250834.552,0.006,idle
250901.206,-0.009,idle
250967.866,-0.018,idle
251034.527,-0.023,idle
251101.185,-0.025,idle
251167.838,-0.059,idle
251234.498,-0.062,idle
251301.156,-0.071,idle
251367.816,-0.077,idle
251434.47,-0.079,idle
251501.132,-0.093,idle
251567.785,-0.092,idle
251634.448,-0.087,idle
251701.105,-0.088,idle
251767.76,-0.083,idle
251834.418,-0.081,idle
251901.078,-0.068,idle
251967.732,-0.062,idle
252034.395,-0.054,idle
252101.046,-0.066,idle
252167.708,-0.033,idle
252234.369,-0.036,idle
252301.023,-0.029,idle
252367.684,-0.022,idle
252434.337,-0.024,idle
252500.997,-0.008,idle
252567.656,-0.008,idle
252634.31,-0.019,idle
252700.971,-0.01,idle
252767.624,0.012,idle
252834.285,0.022,idle
252900.943,0.016,idle
252967.6,0.02,idle
253034.259,0.022,idle
253100.916,0.03,idle
253167.578,0.027,idle
253234.229,0.042,idle
253300.89,0.039,idle
253367.55,0.035,idle
253434.204,0.038,idle
253500.861,0.03,idle
253567.519,0.029,idle
253634.182,0.03,idle
253700.838,0.023,idle
253767.494,0.005,idle
253834.155,-0.003,idle
253900.813,-0.008,idle
253967.468,-0.027,idle
254034.13,-0.032,idle
254100.782,-0.035,idle
254167.444,-0.045,idle
254234.103,-0.053,idle
254300.76,-0.048,idle
254367.419,-0.055,idle
254434.077,-0.057,idle
254500.728,-0.056,idle
254567.392,-0.045,idle
254634.047,-0.034,idle
254700.708,-0.037,idle
254767.361,-0.039,idle
254834.022,-0.036,idle
254900.675,-0.037,idle
254967.336,-0.029,idle
255033.996,-0.019,idle
255100.649,-0.014,idle
255167.309,-0.011,idle
255233.967,-0.012,idle
255300.625,-0.016,idle
255367.282,-0.02,idle
255433.938,-0.023,idle
255500.602,-0.029,idle
255567.255,-0.043,idle
255633.914,-0.043,idle
255700.574,-0.053,idle
255767.228,-0.051,idle
255833.889,-0.064,idle
255900.545,-0.065,idle
255967.201,-0.06,idle
256033.859,-0.067,idle
256100.518,-0.066,idle
256167.175,-0.071,idle
256233.838,-0.066,idle
256300.49,-0.059,idle
256367.152,-0.06,idle
256433.809,-0.057,idle
256500.468,-0.054,idle
256567.126,-0.05,idle
256633.783,-0.067,idle
256700.439,-0.049,idle
256767.099,-0.044,idle
256833.76,-0.038,idle
256900.417,-0.046,idle
256967.07,-0.039,idle
257033.73,-0.032,idle
257100.391,-0.035,idle
257167.047,-0.027,idle
257233.703,-0.043,idle
257300.361,-0.044,idle
257367.02,-0.026,idle
257433.681,-0.022,idle
257500.339,-0.016,idle
257566.996,-0.014,idle
257633.655,0,idle
257700.314,0.006,idle
257766.966,0.002,idle
257833.626,-0.001,idle
257900.286,0.017,idle
257966.943,0.016,idle
258033.603,0.003,idle
258100.256,0.001,idle
258166.918,0.011,idle
258233.575,0.025,idle
258300.233,0.027,idle
258366.893,0.028,idle
258433.552,0.035,idle
258500.209,0.037,idle
258566.861,0.04,idle
258633.521,0.042,idle
258700.181,0.049,idle
258766.842,0.057,idle
258833.498,0.075,idle
258900.156,0.073,idle
258966.813,0.073,idle
259033.468,0.096,idle
259100.129,0.106,idle
259166.783,0.096,idle
259233.446,0.087,idle
259300.1,0.085,idle
259366.763,0.088,idle
259433.415,0.086,idle
259500.075,0.076,idle
259566.731,0.072,idle
259633.394,0.073,idle
259700.05,0.06,idle
259766.708,0.061,idle
259833.367,0.057,idle
259900.023,0.054,idle
259966.684,0.046,idle
260033.34,0.038,idle
260099.997,0.036,idle
260166.652,0.034,idle
260233.315,0.04,idle
260299.968,0.046,idle
260366.629,0.029,idle
260433.289,0.027,idle
260499.945,0.031,idle
260566.605,0.021,idle
260633.262,0.021,idle
260699.92,0.029,idle
260766.58,0.025,idle
260833.237,0.018,idle
260899.893,0.018,idle
260966.554,0.029,idle
261033.205,0.014,idle
261099.865,0.008,idle
261166.524,0.01,idle
261233.185,0.006,idle
261299.842,0.004,idle
261366.496,0.009,idle
261433.153,0.004,idle
261499.817,0,idle
261566.475,0.008,idle
261633.129,0.01,idle
261699.789,-0.01,idle
261766.446,-0.004,idle
261833.103,-0.006,idle
261899.759,0.004,idle
261966.423,-0.004,idle
262033.077,0.019,idle
262099.733,0.019,idle
262166.393,0.017,idle
262233.054,0.021,idle
262299.712,0.028,idle
262366.368,0.035,idle
262433.023,0.031,idle
262499.682,0.042,idle
262566.342,0.057,idle
262632.997,0.056,idle
262699.661,0.079,idle
262766.313,0.082,idle
262832.972,0.085,idle
262899.63,0.074,idle
262966.292,0.07,idle
263032.947,0.043,idle
263099.605,0.052,idle
263166.265,0.058,idle
263232.919,0.072,idle
263299.577,0.053,idle
263366.24,0.053,idle
263432.893,0.072,idle
263499.552,0.072,idle
263566.211,0.06,idle
263632.868,0.065,idle
263699.528,0.068,idle
263766.185,0.06,walking
263832.845,0.063,walking
263899.5,0.072,walking
263966.158,0.083,walking
264032.818,0.096,walking
264099.477,0.103,walking
264166.136,0.107,walking
264232.791,0.1,walking
264299.452,0.111,walking
264366.107,0.12,walking
264432.766,0.115,walking
264499.423,0.103,walking
264566.08,0.117,walking
264632.738,0.113,walking
264699.402,0.097,walking
264766.057,0.102,walking
264832.717,0.091,walking
264899.371,0.083,walking
264966.033,0.072,walking
265032.686,0.063,walking
265099.348,0.055,walking
265166.004,0.053,walking
265232.666,0.044,walking
265299.322,0.046,walking
265365.978,0.037,walking
265432.637,0.034,walking
265499.295,0.038,walking
265565.954,0.03,walking
265632.614,0.033,walking
265699.27,0.034,walking
265765.927,0.027,walking
265832.588,0.04,walking
265899.24,0.049,walking
265965.905,0.055,walking
266032.557,0.072,walking
266099.22,0.06,walking
266165.876,0.045,walking
266232.531,0.044,walking
266299.191,0.053,walking
266365.849,0.056,walking
266432.505,0.057,walking
266499.163,0.061,walking
266565.823,0.064,walking
266632.484,0.059,walking
266699.144,0.058,walking
266765.795,0.056,walking
266832.456,0.053,walking
266899.114,0.056,walking
266965.773,0.06,walking
267032.429,0.053,walking
267099.086,0.076,walking
267165.749,0.081,walking
267232.405,0.087,walking
267299.061,0.072,walking
267365.721,0.066,walking
267432.377,0.061,walking
267499.034,0.062,walking
267565.697,0.058,walking
267632.352,0.054,walking
267699.014,0.054,walking
267765.667,0.055,walking
267832.331,0.043,walking
267898.987,0.033,walking
267965.642,0.031,walking
268032.301,0.024,walking
268098.96,0.02,walking
268165.621,0.015,walking
268232.273,0.021,walking
268298.934,0.029,walking
268365.591,0.023,walking
268432.253,0.02,walking
268498.91,0.01,walking
268565.563,0.007,walking
268632.223,0.006,walking
268698.886,0.017,walking
268765.542,0.011,walking
268832.201,0.021,walking
268898.855,0.008,walking
268965.513,-0.01,walking
269032.175,-0.011,walking
269098.834,-0.021,walking
269165.489,-0.015,walking
269232.148,-0.024,walking
269298.806,-0.014,walking
269365.465,-0.01,walking
269432.124,-0.005,walking
269498.78,0.013,walking
269565.435,0.022,walking
269632.099,0.028,walking
269698.757,0.01,walking
269765.41,0.017,walking
269832.071,0.02,walking
269898.731,0.051,walking
269965.383,0.069,walking
270032.042,0.085,walking
270098.705,0.093,walking
270165.357,0.085,walking
270232.021,0.091,walking
270298.679,0.083,walking
270365.336,0.098,walking
270431.989,0.107,walking
270498.652,0.101,walking
270565.306,0.091,walking
270631.969,0.084,walking
270698.626,0.094,walking
270765.285,0.095,walking
270831.94,0.1,walking
270898.599,0.066,walking
270965.255,0.043,walking
271031.915,0.004,walking
271098.576,-0.032,walking
271165.231,-0.035,walking
271231.886,-0.048,walking
271298.544,-0.073,walking
271365.202,-0.076,walking
271431.863,-0.076,walking
271498.519,-0.054,jump
271565.183,-0.032,jump
271631.837,-0.038,jump
271698.494,-0.065,jump
271765.155,-0.082,jump
271831.812,-0.115,jump
271898.47,-0.118,jump
271965.128,-0.108,jump
272031.782,-0.075,walking
272098.445,-0.033,walking
272165.103,0.026,walking
272231.755,0.116,walking
272298.415,0.223,walking
272365.075,0.286,walking
272431.733,0.346,walking
272498.388,0.392,walking
272565.046,0.431,walking
272631.701,0.5,walking
272698.358,0.557,walking
272765.015,0.595,walking
272831.677,0.647,walking
272898.331,0.683,walking
272964.992,0.715,walking
273031.65,0.731,walking
273098.304,0.72,walking
273164.967,0.67,walking
273231.624,0.587,walking
273298.278,0.506,walking
273364.935,0.435,walking
273431.594,0.352,walking
273498.252,0.285,jump
273564.91,0.238,jump
273631.568,0.179,jump
273698.226,0.162,jump
273764.878,0.146,jump
273831.541,0.114,jump
273898.199,0.101,jump
273964.852,0.057,jump
274031.514,-0.007,walking
274098.167,-0.06,walking
274164.824,-0.115,walking
274231.486,-0.184,walking
274298.144,-0.255,walking
274364.797,-0.293,walking
274431.458,-0.31,walking
274498.116,-0.349,walking
274564.773,-0.427,walking
274631.427,-0.506,walking
274698.086,-0.612,walking
274764.747,-0.692,walking
274831.405,-0.76,walking
274898.058,-0.832,walking
274964.716,-0.87,walking
275031.378,-0.866,walking
275098.035,-0.835,walking
275164.692,-0.785,walking
275231.344,-0.711,walking
275298.005,-0.636,walking
275364.666,-0.588,walking
275431.319,-0.557,walking
275497.977,-0.513,walking
275564.634,-0.436,walking
275631.29,-0.351,walking
275697.947,-0.247,walking
275764.606,-0.171,walking
275831.265,-0.089,walking
275897.922,-0.006,walking
275964.583,0.065,walking
276031.236,0.123,walking
276097.896,0.165,walking
276164.551,0.204,walking
276231.213,0.237,walking
276297.867,0.263,walking
276364.524,0.304,walking
276431.183,0.335,walking
276497.838,0.403,walking
276564.497,0.489,walking
276631.153,0.583,walking
276697.816,0.673,walking
276764.473,0.776,walking
276831.126,0.863,walking
276897.787,0.952,walking
276964.443,1.053,walking
277031.104,1.13,walking
277097.757,1.2,walking
277164.418,1.263,walking
277231.074,1.316,walking
277297.73,1.357,walking
277364.387,1.384,walking
277431.046,1.418,walking
277497.705,1.404,walking
277564.361,1.362,walking
277631.018,1.313,walking
277697.673,1.273,walking
277764.332,1.219,walking
277830.991,1.183,walking
277897.652,1.119,walking
277964.307,1.007,walking
278030.968,0.926,walking
278097.623,0.827,walking
278164.278,0.735,jump
278230.937,0.664,jump
278297.597,0.614,jump
278364.251,0.595,jump
278430.909,0.611,jump
278497.567,0.635,jump
278564.222,0.661,jump
278630.885,0.693,jump
278697.542,0.727,jump
278764.199,0.756,jump
278830.854,0.781,jump
278897.515,0.82,idle
278964.168,0.9,idle
279030.83,0.971,idle
279097.487,1.066,idle
279164.144,1.154,idle
279230.803,1.17,idle
279297.457,1.158,idle
279364.112,1.116,idle
279430.772,1.072,idle
279497.43,0.976,idle
279564.089,0.868,idle
279630.746,0.759,idle
279697.403,0.672,idle
279764.061,0.638,idle
279830.717,0.628,idle
279897.375,0.627,idle
279964.031,0.621,idle
280030.689,0.599,idle
280097.348,0.579,idle
280164.007,0.546,idle
280230.667,0.575,idle
280297.324,0.621,idle
280363.977,0.676,idle
280430.636,0.715,idle
280497.294,0.785,idle
280563.954,0.872,idle
280630.608,0.942,idle
280697.269,0.983,idle
280763.927,0.973,idle
280830.587,0.918,idle
280897.244,0.894,idle
280963.902,0.843,idle
281030.555,0.8,idle
281097.213,0.748,idle
281163.873,0.708,idle
281230.531,0.668,idle
281297.186,0.609,idle
281363.845,0.541,idle
281430.502,0.548,idle
281497.164,0.577,idle
281563.82,0.586,idle
281630.476,0.573,idle
281697.134,0.528,idle
281763.797,0.49,idle
281830.453,0.522,idle
281897.113,0.498,idle
281963.764,0.476,idle
282030.428,0.439,idle
282097.084,0.409,idle
282163.742,0.392,idle
282230.399,0.375,idle
282297.056,0.404,idle
282363.713,0.424,idle
282430.369,0.357,idle
282497.028,0.296,idle
282563.685,0.257,idle
282630.348,0.248,idle
282697.003,0.248,idle
282763.66,0.247,idle
282830.317,0.214,idle
282896.978,0.198,idle
282963.636,0.186,idle
283030.29,0.204,idle
283096.951,0.221,idle
283163.608,0.217,idle
283230.267,0.22,idle
283296.92,0.197,idle
283363.579,0.163,idle
283430.242,0.141,idle
283496.899,0.111,idle
283563.558,0.084,idle
283630.215,0.048,idle
283696.869,0.038,idle
283763.528,0.024,idle
283830.188,-0.004,idle
283896.844,-0.035,idle
283963.501,-0.036,idle
284030.161,-0.048,idle
284096.817,-0.069,idle
284163.476,-0.096,idle
284230.131,-0.131,idle
284296.789,-0.176,idle
284363.445,-0.207,idle
284430.105,-0.25,idle
284496.762,-0.292,idle
284563.421,-0.313,idle
284630.083,-0.28,idle
284696.734,-0.243,idle
284763.394,-0.176,idle
284830.054,-0.143,idle
284896.709,-0.078,idle
