time,dF/F,behavior
207040.301,1.71,hind lick
207106.955,1.649,hind lick
207173.613,2.041,hind lick
207240.269,1.998,hind lick
207306.931,2.071,hind lick
207373.588,2.12,hind lick
207440.247,2.268,hind lick
207506.903,2.285,hind lick
207573.559,2.347,hind lick
207640.221,2.437,hind lick
207706.876,2.645,hind lick
207773.535,2.754,hind lick
207840.195,2.776,hind lick
207906.854,2.682,hind lick
207973.512,2.711,hind lick
208040.169,2.863,hind lick
208106.827,3.139,hind lick
208173.481,3.038,hind lick
208240.14,2.962,hind lick
208306.8,3.099,hind lick
208373.458,2.97,hind lick
208440.118,2.951,hind lick
208506.774,3.025,hind lick
208573.433,3.129,hind lick
208640.09,3.044,hind lick
208706.746,2.998,hind lick
208773.407,2.791,hind lick
208840.064,2.552,hind lick
208906.72,2.761,hind lick
208973.382,2.637,hind lick
209040.041,2.507,hind lick
209106.7,2.225,hind lick
209173.356,2.042,hind lick
209240.012,1.976,hind lick
209306.672,1.765,hind lick
209373.331,1.446,hind lick
209439.99,1.133,hind lick
209506.648,0.834,hind lick
209573.304,0.486,hind lick
209639.964,0.296,hind lick
209706.624,0.03,hind lick
209773.28,0.066,hind lick
209839.941,0.231,hind lick
209906.595,0.11,hind lick
209973.256,0.176,hind lick
210039.91,0.016,hind lick
210106.568,-0.125,hind lick
210173.225,-0.038,hind lick
210239.888,-0.061,hind lick
210306.543,-0.079,hind lick
210373.2,-0.021,hind lick
210439.858,-0.001,hind lick
210506.522,-0.073,hind lick
210573.179,-0.054,hind lick
210639.838,-0.264,hind lick
210706.495,-0.21,hind lick
210773.149,-0.443,hind lick
210839.81,-0.47,hind lick
210906.469,-0.63,hind lick
210973.124,-0.715,hind lick
211039.786,-0.588,hind lick
211106.442,-0.436,hind lick
211173.101,-0.579,hind lick
211239.761,-0.619,hind lick
211306.418,-0.463,hind lick
211373.075,-0.444,hind lick
211439.733,-0.195,hind lick
211506.392,-0.244,hind lick
211573.051,-0.184,hind lick
211639.705,0.025,hind lick
211706.367,-0.063,hind lick
211773.023,0.108,hind lick
211839.68,0.019,hind lick
211906.339,0.082,hind lick
211972.996,0.165,hind lick
212039.657,0.228,hind lick
212106.315,0.158,hind lick
212172.971,0.213,hind lick
212239.633,0.227,hind lick
212306.292,0.087,hind lick
212372.945,0.163,hind lick
212439.606,-0.111,hind lick
212506.263,-0.081,hind lick
212572.924,-0.132,hind lick
212639.581,-0.029,hind lick
212706.242,-0.063,hind lick
212772.896,-0.136,hind lick
212839.556,-0.081,hind lick
212906.21,-0.241,hind lick
212972.874,-0.41,hind lick
213039.529,-0.451,hind lick
213106.188,-0.523,hind lick
213172.847,-0.488,hind lick
213239.501,-0.427,hind lick
213306.162,-0.507,hind lick
213372.818,-0.613,hind lick
213439.481,-0.628,hind lick
213506.136,-0.579,hind lick
213572.795,-0.568,hind lick
213639.45,-0.667,hind lick
213706.108,-0.627,hind lick
213772.768,-0.694,hind lick
213839.43,-0.874,hind lick
213906.087,-0.792,hind lick
213972.746,-0.64,hind lick
214039.405,-0.737,hind lick
214106.063,-0.699,hind lick
214172.721,-0.752,hind lick
214239.374,-0.775,hind lick
214306.037,-0.75,hind lick
214372.692,-0.711,hind lick
214439.353,-0.625,hind lick
214506.007,-0.703,hind lick
214572.665,-0.674,hind lick
214639.325,-0.824,hind lick
214705.981,-0.846,hind lick
214772.643,-0.792,hind lick
214839.297,-0.813,hind lick
214905.957,-0.732,hind lick
214972.617,-0.889,hind lick
215039.271,-0.894,hind lick
215105.931,-0.806,hind lick
215172.587,-0.856,hind lick
215239.246,-1.04,hind lick
215305.908,-0.867,hind lick
215372.567,-0.813,hind lick
215439.221,-0.902,hind lick
215505.883,-0.85,hind lick
215572.537,-0.796,fore lick
215639.199,-0.94,fore lick
215705.855,-0.97,fore lick
215772.515,-0.93,fore lick
215839.171,-0.888,fore lick
215905.832,-0.891,fore lick
215972.488,-0.854,fore lick
216039.143,-0.81,fore lick
216105.806,-0.884,fore lick
216172.463,-0.815,fore lick
216239.117,-0.861,fore lick
216305.773,-0.991,fore lick
216372.435,-1.177,fore lick
216439.094,-1.136,fore lick
216505.751,-1.046,fore lick
216572.406,-1.284,fore lick
216639.065,-1.157,fore lick
216705.718,-1.171,fore lick
216772.381,-1.137,fore lick
216839.038,-0.981,fore lick
216905.693,-1.067,fore lick
216972.349,-1.114,fore lick
217039.009,-1.292,fore lick
217105.668,-1.34,fore lick
217172.324,-1.47,fore lick
217238.982,-1.382,fore lick
217305.638,-1.499,fore lick
217372.298,-1.53,fore lick
217438.951,-1.562,fore lick
217505.613,-1.572,fore lick
217572.27,-1.455,fore lick
217638.923,-1.31,fore lick
217705.581,-1.3,fore lick
217772.242,-1.225,fore lick
217838.897,-1.198,fore lick
217905.556,-1.353,fore lick
217972.214,-1.096,fore lick
218038.867,-0.989,fore lick
218105.528,-1.009,fore lick
218172.186,-1.081,fore lick
218238.841,-0.83,fore lick
218305.497,-0.851,fore lick
218372.159,-0.754,fore lick
218438.816,-0.728,fore lick
218505.475,-0.75,fore lick
218572.127,-0.728,fore lick
218638.785,-0.778,fore lick
218705.443,-0.365,fore lick
218772.105,-0.416,fore lick
218838.763,-0.518,fore lick
218905.415,-0.329,fore lick
218972.078,-0.279,fore lick
219038.736,-0.251,fore lick
219105.387,-0.244,fore lick
219172.047,-0.211,fore lick
219238.704,-0.258,fore lick
219305.361,-0.047,fore lick
219372.017,-0.092,fore lick
219438.675,0.023,fore lick
219505.336,0.233,fore lick
219571.992,0.488,fore lick
219638.648,0.518,fore lick
219705.308,0.12,fore lick
219771.966,0.097,fore lick
219838.623,0.1,fore lick
219905.278,0.026,fore lick
219971.937,-0.361,fore lick
220038.594,-0.417,fore lick
220105.252,-0.398,fore lick
220171.909,-0.161,fore lick
220238.567,-0.251,fore lick
220305.222,-0.397,fore lick
220371.882,-0.392,fore lick
220438.541,-0.466,fore lick
220505.198,-0.794,fore lick
220571.851,-1.134,fore lick
220638.512,-1.252,fore lick
220705.17,-1.338,fore lick
220771.826,-1.385,fore lick
220838.481,-1.417,fore lick
220905.14,-1.393,fore lick
220971.798,-1.163,fore lick
221038.454,-1.17,fore lick
221105.113,-1.06,fore lick
221171.769,-1.066,fore lick
221238.427,-1.13,fore lick
221305.085,-1.048,fore lick
221371.742,-1.071,fore lick
221438.403,-1.107,fore lick
221505.059,-1.01,fore lick
221571.719,-1.052,fore lick
221638.372,-0.922,fore lick
221705.03,-0.907,fore lick
221771.687,-0.93,fore lick
221838.346,-1.006,fore lick
221905.001,-0.935,fore lick
221971.66,-0.93,fore lick
222038.318,-0.924,fore lick
222104.974,-0.804,fore lick
222171.63,-0.943,fore lick
222238.294,-0.905,fore lick
222304.948,-0.752,fore lick
222371.608,-0.755,fore lick
222438.262,-0.76,fore lick
222504.92,-0.758,fore lick
222571.58,-0.675,fore lick
222638.234,-0.629,fore lick
222704.892,-0.611,fore lick
222771.552,-0.542,fore lick
222838.205,-0.409,fore lick
222904.867,-0.493,fore lick
222971.522,-0.668,fore lick
223038.181,-0.577,fore lick
223104.836,-0.774,fore lick
223171.495,-0.848,fore lick
223238.152,-0.742,fore lick
223304.812,-1.024,fore lick
223371.468,-0.844,fore lick
223438.126,-0.966,fore lick
223504.781,-1.033,fore lick
223571.436,-1.067,fore lick
223638.096,-1.366,fore lick
223704.756,-1.265,fore lick
223771.414,-1.415,fore lick
223838.066,-1.469,fore lick
223904.728,-1.475,hind lick
223971.388,-1.349,hind lick
224038.046,-1.496,hind lick
224104.702,-1.494,hind lick
224171.359,-1.441,hind lick
224238.016,-1.459,hind lick
224304.678,-1.351,hind lick
224371.335,-1.344,hind lick
224437.99,-1.296,hind lick
224504.651,-1.345,hind lick
224571.313,-1.382,hind lick
224637.968,-1.142,hind lick
224704.63,-1.322,hind lick
224771.283,-1.236,hind lick
224837.944,-1.244,hind lick
224904.603,-1.188,hind lick
224971.264,-1.333,hind lick
225037.917,-1.31,hind lick
225104.576,-1.379,hind lick
225171.235,-1.378,hind lick
225237.892,-1.468,hind lick
225304.549,-1.624,hind lick
225371.21,-1.897,hind lick
225437.87,-1.735,hind lick
225504.529,-1.633,hind lick
225571.184,-1.53,hind lick
225637.844,-1.572,hind lick
225704.5,-1.341,hind lick
225771.164,-1.235,hind lick
225837.816,-1.224,hind lick
225904.476,-1.199,hind lick
225971.137,-1.193,hind lick
226037.796,-1.166,hind lick
226104.452,-1.176,hind lick
226171.113,-1.035,hind lick
226237.768,-1.09,hind lick
226304.429,-1.025,hind lick
226371.084,-0.916,hind lick
226437.748,-0.867,hind lick
226504.402,-0.887,hind lick
226571.064,-0.854,hind lick
226637.723,-0.768,hind lick
226704.379,-0.943,hind lick
226771.034,-0.822,hind lick
226837.697,-0.768,hind lick
226904.355,-0.897,hind lick
226971.011,-1.028,hind lick
227037.669,-0.839,hind lick
227104.33,-0.873,hind lick
227170.988,-0.751,hind lick
227237.647,-0.68,hind lick
227304.306,-0.707,hind lick
227370.959,-0.684,hind lick
227437.623,-0.758,hind lick
227504.276,-0.707,hind lick
227570.939,-0.702,hind lick
227637.596,-0.878,hind lick
227704.257,-1.076,hind lick
227770.911,-1.287,hind lick
227837.573,-1.264,hind lick
227904.226,-0.995,hind lick
227970.885,-0.75,hind lick
228037.549,-0.473,hind lick
228104.201,-0.264,hind lick
228170.865,0.003,hind lick
228237.52,0.129,hind lick
228304.182,0.513,hind lick
228370.837,0.796,hind lick
228437.493,0.888,hind lick
228504.155,1.004,hind lick
228570.815,0.978,hind lick
228637.474,1.348,hind lick
228704.128,1.9,hind lick
228770.787,2.149,hind lick
228837.448,2.254,hind lick
228904.104,2.114,hind lick
228970.762,2.11,hind lick
229037.424,1.707,hind lick
229104.083,1.75,hind lick
229170.735,1.218,hind lick
229237.396,1.104,hind lick
229304.056,0.879,hind lick
229370.714,0.643,hind lick
229437.371,0.662,hind lick
229504.029,0.683,hind lick
229570.685,0.799,hind lick
229637.35,0.472,hind lick
229704.009,0.184,hind lick
229770.661,0,hind lick
229837.319,-0.155,hind lick
229903.977,-0.173,hind lick
229970.642,-0.338,hind lick
230037.295,-0.347,hind lick
230103.953,-0.322,hind lick
230170.615,-0.264,hind lick
230237.271,-0.133,hind lick
230303.931,-0.221,hind lick
230370.59,-0.185,hind lick
230437.249,-0.44,hind lick
230503.907,-0.582,hind lick
230570.563,-0.636,hind lick
230637.22,-0.632,hind lick
230703.884,-0.651,hind lick
230770.538,-0.759,hind lick
230837.197,-0.847,hind lick
230903.856,-0.916,hind lick
230970.515,-0.778,hind lick
231037.176,-0.876,hind lick
231103.833,-1.034,hind lick
231170.49,-0.946,hind lick
231237.148,-1.076,hind lick
231303.806,-0.981,hind lick
231370.461,-0.912,hind lick
231437.12,-0.845,hind lick
231503.785,-0.959,hind lick
231570.442,-1.192,hind lick
231637.096,-1.205,hind lick
231703.757,-1.112,hind lick
231770.415,-1.018,hind lick
231837.07,-0.72,hind lick
231903.734,-0.425,hind lick
231970.39,-0.338,hind lick
232037.048,0.038,hind lick
232103.705,0.025,hind lick
232170.366,-0.027,hind lick
232237.019,0.092,hind lick
232303.679,0.191,hind lick
232370.338,0.243,hind lick
232436.998,0.324,hind lick
232503.652,0.69,hind lick
232570.311,0.833,hind lick
232636.97,1.103,hind lick
232703.628,1.298,hind lick
232770.29,1.435,hind lick
232836.948,1.529,hind lick
232903.603,1.272,hind lick
232970.262,1.398,hind lick
233036.918,1.212,hind lick
233103.577,1.523,hind lick
233170.237,1.668,hind lick
233236.894,1.897,hind lick
233303.553,1.97,hind lick
233370.214,2.061,hind lick
233436.869,2.148,hind lick
233503.527,2.079,hind lick
233570.188,2.247,hind lick
233636.843,2.255,hind lick
233703.502,2.093,hind lick
233770.162,2.064,hind lick
233836.817,1.941,hind lick
233903.479,2.199,idle
233970.135,2.037,idle
234036.79,2.053,idle
234103.45,1.826,idle
234170.108,1.649,idle
234236.766,1.353,idle
234303.426,1.294,idle
234370.081,1.269,idle
234436.74,1.104,idle
234503.397,1.137,idle
234570.061,0.992,idle
234636.72,0.934,idle
234703.377,0.94,idle
234770.034,0.781,idle
234836.693,0.559,idle
234903.346,0.349,idle
234970.006,0.273,idle
235036.667,0.226,idle
235103.321,0.131,idle
235169.985,0.119,idle
235236.641,0.129,idle
235303.299,0.024,idle
235369.96,-0.044,idle
235436.614,0.092,idle
235503.275,-0.043,hind lick
235569.932,-0.067,hind lick
235636.59,-0.287,hind lick
235703.247,-0.351,hind lick
235769.905,-0.223,hind lick
235836.561,-0.178,hind lick
235903.223,-0.225,hind lick
235969.878,-0.106,hind lick
236036.54,0.093,hind lick
236103.194,0.424,hind lick
236169.852,0.619,hind lick
236236.514,0.645,hind lick
236303.174,0.892,hind lick
236369.826,0.931,hind lick
236436.484,1.087,hind lick
236503.147,1.224,hind lick
236569.804,1.556,hind lick
236636.46,1.857,hind lick
236703.117,1.958,hind lick
236769.775,2.142,hind lick
236836.439,2.267,hind lick
236903.098,2.336,hind lick
236969.75,2.372,hind lick
237036.413,2.288,hind lick
237103.071,2.209,hind lick
237169.725,2.182,hind lick
237236.387,2.167,hind lick
237303.044,2.184,hind lick
237369.704,2.185,hind lick
237436.357,2.159,hind lick
237503.019,2.118,hind lick
237569.678,1.821,hind lick
237636.336,1.931,hind lick
237702.995,1.964,hind lick
237769.654,1.865,hind lick
237836.307,1.982,hind lick
237902.968,1.949,hind lick
237969.625,2.158,idle
238036.281,2.255,idle
238102.942,2.247,idle
238169.6,2.149,idle
238236.256,2.222,idle
238302.914,2.105,idle
238369.574,2.147,idle
238436.236,2.016,idle
238502.89,1.933,idle
238569.546,1.94,idle
238636.208,1.522,idle
238702.866,1.332,idle
238769.525,1.089,idle
238836.183,0.85,idle
238902.842,0.782,idle
238969.498,0.471,idle
239036.154,0.269,idle
239102.811,0.026,idle
239169.474,-0.15,idle
239236.128,-0.443,idle
239302.786,-0.694,idle
239369.448,-0.944,idle
239436.104,-0.986,idle
239502.764,-1.097,idle
239569.422,-1.077,idle
239636.082,-1.108,idle
239702.741,-1.088,idle
239769.394,-1.147,idle
239836.053,-1.253,idle
239902.714,-1.299,idle
239969.373,-1.321,idle
240036.027,-1.423,idle
240102.686,-1.546,idle
240169.344,-1.523,idle
240236.001,-1.438,idle
240302.661,-1.405,idle
240369.317,-1.485,idle
240435.976,-1.669,idle
240502.635,-1.781,idle
240569.292,-1.788,idle
240635.949,-1.624,idle
240702.605,-1.606,idle
240769.26,-1.604,idle
240835.92,-1.353,idle
240902.577,-1.17,idle
240969.239,-1.254,idle
241035.892,-1.015,idle
241102.553,-0.754,idle
241169.211,-0.497,idle
241235.868,-0.403,idle
241302.525,-0.445,idle
241369.184,-0.21,idle
241435.843,-0.036,idle
241502.5,0.182,walking
241569.159,0.43,walking
241635.815,0.456,walking
241702.473,0.66,walking
241769.127,0.873,walking
241835.785,0.854,walking
241902.444,0.65,walking
241969.101,0.73,walking
242035.765,0.596,walking
242102.421,0.519,walking
242169.074,0.298,walking
242235.738,0.346,walking
242302.392,0.267,walking
242369.047,0.195,walking
242435.709,0.125,walking
242502.365,-0.005,walking
242569.023,-0.304,walking
242635.679,-0.257,walking
242702.337,-0.402,walking
242768.995,-0.452,walking
242835.656,-0.588,walking
242902.309,-0.517,walking
242968.971,-0.508,walking
243035.63,-0.503,walking
243102.288,-0.558,walking
243168.942,-0.528,walking
243235.605,-0.697,walking
243302.262,-0.497,walking
243368.914,-0.637,walking
243435.577,-0.585,walking
243502.236,-0.47,walking
243568.892,-0.336,walking
243635.548,-0.55,walking
243702.207,-0.619,walking
243768.865,-0.637,walking
243835.522,-0.785,walking
243902.182,-0.588,walking
243968.836,-0.759,walking
244035.493,-0.896,walking
244102.154,-0.865,walking
244168.814,-0.774,walking
244235.471,-0.807,walking
244302.123,-0.911,walking
244368.78,-0.844,walking
244435.444,-0.799,walking
244502.099,-0.728,walking
244568.756,-0.937,walking
244635.418,-0.878,walking
244702.072,-0.813,idle
244768.732,-0.887,idle
244835.388,-0.713,idle
244902.044,-0.779,idle
244968.705,-0.639,idle
245035.364,-0.498,idle
245102.021,-0.454,idle
245168.675,-0.558,idle
245235.332,-0.482,idle
245301.994,-0.431,idle
245368.649,-0.229,idle
245435.305,-0.284,idle
245501.969,-0.247,idle
245568.623,-0.047,idle
245635.28,0.001,idle
245701.938,-0.09,idle
245768.598,0.037,idle
245835.258,-0.044,idle
245901.91,0.032,hind lick
245968.571,-0.118,hind lick
246035.225,-0.083,hind lick
246101.887,-0.084,hind lick
246168.543,0.097,hind lick
246235.201,0.024,hind lick
246301.86,0.108,hind lick
246368.518,-0.167,hind lick
246435.177,-0.157,hind lick
246501.831,-0.331,hind lick
246568.488,-0.452,hind lick
246635.149,-0.37,hind lick
246701.806,-0.241,hind lick
246768.467,-0.357,hind lick
246835.118,-0.144,hind lick
246901.777,-0.123,hind lick
246968.434,0.184,hind lick
247035.096,0.169,hind lick
247101.755,0.263,hind lick
247168.412,0.181,hind lick
247235.068,0.269,hind lick
247301.725,0.135,hind lick
247368.382,0.297,hind lick
247435.04,0.307,hind lick
247501.702,0.383,hind lick
247568.36,0.484,hind lick
247635.017,0.463,hind lick
247701.675,0.437,hind lick
247768.332,0.489,hind lick
247834.986,0.421,hind lick
247901.648,0.148,hind lick
247968.307,-0.015,hind lick
248034.959,-0.069,hind lick
248101.62,-0.103,hind lick
248168.275,-0.057,hind lick
248234.935,0.135,hind lick
248301.593,0.259,hind lick
248368.249,0.194,hind lick
248434.911,0.344,hind lick
248501.568,0.349,hind lick
248568.224,0.403,hind lick
248634.877,0.411,hind lick
248701.537,0.446,hind lick
248768.198,0.546,hind lick
248834.853,0.602,hind lick
248901.508,0.79,hind lick
248968.17,0.76,hind lick
249034.827,0.866,hind lick
249101.488,0.819,hind lick
249168.141,0.863,hind lick
249234.799,0.683,hind lick
249301.458,0.576,hind lick
249368.114,0.676,hind lick
249434.771,0.574,hind lick
249501.43,0.501,hind lick
249568.089,0.465,hind lick
249634.749,0.519,hind lick
249701.401,0.445,hind lick
249768.064,0.309,hind lick
249834.72,0.27,hind lick
249901.376,0.279,hind lick
249968.037,0.311,hind lick
250034.69,0.21,hind lick
250101.35,0.129,hind lick
250168.005,0.045,hind lick
250234.665,0.146,hind lick
250301.324,0.158,hind lick
250367.981,0.184,hind lick
250434.64,0.202,hind lick
250501.295,0.318,hind lick
250567.955,0.371,hind lick
250634.613,0.259,hind lick
250701.269,0.459,hind lick
250767.927,0.57,hind lick
250834.584,0.489,hind lick
250901.242,0.414,hind lick
250967.901,0.34,hind lick
251034.555,0.42,hind lick
251101.214,0.471,hind lick
251167.872,0.334,hind lick
251234.531,0.275,hind lick
251301.188,0.164,walking
251367.85,-0.067,walking
251434.505,-0.156,walking
251501.159,-0.311,walking
251567.816,-0.252,walking
251634.48,-0.132,walking
251701.135,-0.332,walking
251767.792,-0.4,walking
251834.454,-0.189,walking
251901.105,-0.165,walking
251967.768,0.069,walking
252034.424,0.092,walking
252101.078,0.207,hind lick
252167.736,0.321,hind lick
252234.393,0.397,hind lick
252301.056,0.658,hind lick
252367.711,0.683,hind lick
252434.369,0.774,hind lick
252501.03,0.784,hind lick
252567.683,0.543,hind lick
252634.344,0.567,hind lick
252700.999,0.561,hind lick
252767.655,0.527,hind lick
252834.313,0.397,hind lick
252900.973,0.262,hind lick
252967.629,0.224,hind lick
253034.287,0.2,hind lick
253100.945,0.257,hind lick
253167.603,0.144,hind lick
253234.263,0.083,hind lick
253300.919,-0.074,hind lick
253367.578,-0.087,hind lick
253434.236,-0.191,hind lick
253500.896,-0.198,hind lick
253567.553,-0.367,hind lick
253634.211,-0.628,hind lick
253700.866,-0.648,hind lick
253767.527,-0.776,hind lick
253834.18,-0.922,hind lick
253900.84,-0.806,hind lick
253967.494,-0.841,hind lick
254034.156,-0.903,hind lick
254100.811,-1.138,hind lick
254167.472,-1.155,hind lick
254234.129,-1.092,hind lick
254300.787,-1.08,hind lick
254367.444,-1.051,hind lick
254434.098,-1.048,hind lick
254500.757,-1.075,hind lick
254567.417,-0.842,hind lick
254634.071,-0.801,hind lick
254700.734,-0.897,hind lick
254767.39,-0.959,hind lick
254834.047,-0.826,hind lick
254900.708,-0.868,hind lick
254967.36,-0.994,hind lick
255034.02,-1.125,hind lick
255100.678,-1.125,hind lick
255167.337,-1.047,hind lick
255233.991,-1.031,hind lick
255300.652,-1.055,hind lick
255367.311,-1.008,hind lick
255433.97,-0.874,hind lick
255500.624,-0.929,hind lick
255567.282,-0.986,hind lick
255633.938,-1.085,hind lick
255700.597,-0.985,hind lick
255767.257,-0.771,hind lick
255833.91,-0.754,idle
255900.573,-0.83,idle
255967.23,-0.731,idle
256033.89,-0.656,idle
256100.544,-0.764,idle
256167.206,-0.743,idle
256233.866,-0.824,idle
256300.519,-0.789,idle
256367.184,-0.803,idle
256433.842,-0.849,idle
256500.495,-0.679,idle
256567.158,-0.653,idle
256633.811,-0.503,idle
256700.473,-0.412,idle
256767.134,-0.521,idle
256833.788,-0.745,idle
256900.452,-0.659,idle
256967.107,-0.627,idle
257033.767,-0.719,idle
257100.423,-0.493,idle
257167.082,-0.428,idle
257233.739,-0.461,idle
257300.398,-0.5,idle
257367.057,-0.391,idle
257433.718,-0.432,idle
257500.378,-0.523,idle
257567.032,-0.603,idle
257633.694,-0.777,idle
257700.354,-0.876,idle
257767.011,-0.89,idle
257833.667,-0.904,walking
257900.33,-1.013,walking
257966.984,-1.232,walking
258033.646,-1.123,walking
258100.301,-1.288,walking
258166.963,-1.496,walking
258233.622,-1.448,walking
258300.277,-1.373,walking
258366.941,-1.417,walking
258433.597,-1.563,walking
258500.258,-1.588,walking
258566.911,-1.606,walking
258633.571,-1.354,walking
258700.231,-1.433,walking
258766.891,-1.338,walking
258833.549,-1.257,walking
258900.209,-1.087,walking
258966.865,-0.976,walking
259033.523,-1.12,walking
259100.182,-1.007,walking
259166.842,-0.889,walking
259233.501,-0.818,walking
259300.156,-1.039,walking
259366.817,-1.109,walking
259433.474,-1.07,walking
259500.136,-1.07,walking
259566.793,-0.933,idle
259633.448,-1.113,idle
259700.111,-1.014,idle
259766.767,-0.956,idle
259833.426,-0.943,idle
259900.085,-1.096,idle
259966.741,-1.183,idle
260033.403,-1.079,idle
260100.062,-1.199,idle
260166.716,-1.217,idle
260233.382,-1.367,idle
260300.036,-1.195,idle
260366.697,-1.173,idle
260433.356,-1.245,walking
260500.009,-1.208,walking
260566.674,-1.432,walking
260633.328,-1.471,walking
260699.987,-1.666,walking
260766.65,-1.723,walking
260833.305,-1.717,walking
260899.964,-1.629,walking
260966.62,-1.457,walking
261033.278,-1.365,walking
261099.942,-1.104,walking
261166.597,-1.087,walking
261233.258,-1.087,walking
261299.919,-0.962,walking
261366.574,-0.759,walking
261433.234,-0.565,walking
261499.894,-0.39,walking
261566.549,-0.281,walking
261633.212,-0.195,walking
261699.865,-0.087,walking
261766.528,-0.084,walking
261833.183,0.002,walking
261899.843,-0.025,walking
261966.504,-0.105,walking
262033.164,-0.258,idle
262099.818,-0.507,idle
262166.477,-0.398,idle
262233.14,-0.29,idle
262299.795,-0.445,idle
262366.456,-0.514,idle
262433.111,-0.518,idle
262499.772,-0.649,idle
262566.431,-0.566,idle
262633.086,-0.613,idle
262699.743,-0.53,idle
262766.405,-0.452,idle
262833.066,-0.491,idle
262899.724,-0.514,idle
262966.378,-0.431,idle
263033.039,-0.307,idle
263099.697,-0.273,idle
263166.355,-0.364,idle
263233.018,-0.478,walking
263299.671,-0.533,walking
263366.331,-0.553,walking
263432.988,-0.69,walking
263499.647,-0.714,walking
263566.307,-0.761,walking
263632.968,-0.613,walking
263699.626,-0.68,walking
263766.287,-0.784,walking
263832.946,-0.781,walking
263899.603,-0.758,walking
263966.258,-0.789,walking
264032.919,-0.813,walking
264099.573,-0.824,walking
264166.234,-0.871,walking
264232.893,-0.835,walking
264299.551,-0.708,walking
264366.207,-0.826,walking
264432.863,-0.787,walking
264499.522,-0.828,walking
264566.18,-0.748,walking
264632.841,-0.774,walking
264699.496,-0.727,walking
264766.156,-0.612,walking
264832.812,-0.612,walking
264899.473,-0.539,walking
264966.132,-0.561,idle
265032.788,-0.669,idle
265099.447,-0.608,idle
265166.105,-0.637,idle
265232.762,-0.639,idle
265299.421,-0.674,idle
265366.082,-0.614,idle
265432.734,-0.404,idle
265499.397,-0.257,idle
265566.055,-0.3,idle
265632.711,-0.231,idle
265699.371,-0.261,idle
265766.028,-0.262,idle
265832.686,-0.269,abdomen lick
265899.343,-0.301,abdomen lick
265965.999,-0.19,abdomen lick
266032.658,-0.2,abdomen lick
266099.319,-0.221,abdomen lick
266165.978,-0.179,abdomen lick
266232.636,-0.102,abdomen lick
266299.292,-0.011,abdomen lick
266365.949,-0.2,abdomen lick
266432.606,-0.25,abdomen lick
266499.266,-0.368,abdomen lick
266565.922,-0.39,abdomen lick
266632.581,-0.477,abdomen lick
266699.243,-0.515,abdomen lick
266765.899,-0.654,abdomen lick
266832.561,-0.586,abdomen lick
266899.214,-0.551,abdomen lick
266965.872,-0.639,abdomen lick
267032.529,-0.442,abdomen lick
267099.188,-0.443,abdomen lick
267165.847,-0.408,abdomen lick
267232.509,-0.375,abdomen lick
267299.166,-0.372,abdomen lick
267365.824,-0.147,abdomen lick
267432.483,-0.05,abdomen lick
267499.137,0.051,abdomen lick
267565.799,0.111,abdomen lick
267632.457,0.349,abdomen lick
267699.111,0.622,abdomen lick
267765.768,0.833,abdomen lick
267832.427,0.851,abdomen lick
267899.087,0.897,abdomen lick
267965.745,1.005,abdomen lick
268032.404,0.99,abdomen lick
268099.063,1.267,abdomen lick
268165.717,1.274,abdomen lick
268232.38,1.341,abdomen lick
268299.037,1.404,abdomen lick
268365.691,1.292,abdomen lick
268432.354,1.18,idle
268499.007,1.2,idle
268565.67,1.19,idle
268632.323,0.979,idle
268698.986,0.817,idle
268765.64,0.692,idle
268832.297,0.821,idle
268898.958,0.835,idle
268965.617,0.688,idle
269032.276,0.677,idle
269098.935,0.522,idle
269165.592,0.627,idle
269232.248,0.405,idle
269298.91,0.223,idle
269365.565,0.462,idle
269432.226,0.486,idle
269498.885,0.439,idle
269565.537,0.504,idle
269632.195,0.528,idle
269698.857,0.691,idle
269765.514,0.776,idle
269832.173,0.714,idle
269898.833,0.772,idle
269965.488,0.953,idle
270032.146,0.942,idle
270098.801,0.841,idle
270165.463,0.778,idle
270232.119,0.764,idle
270298.778,0.999,idle
270365.436,0.798,idle
270432.092,0.763,idle
270498.754,0.78,idle
270565.412,0.741,idle
270632.072,0.626,idle
270698.729,0.55,idle
270765.387,0.584,idle
270832.043,0.499,idle
270898.7,0.386,idle
270965.361,0.441,idle
271032.015,0.425,idle
271098.673,0.634,idle
271165.334,0.76,idle
271231.991,0.789,idle
271298.653,0.84,idle
271365.311,1.007,idle
271431.966,1.057,idle
271498.626,1.077,idle
271565.28,1.082,idle
271631.94,1.213,idle
271698.599,1.286,idle
271765.259,1.141,idle
271831.918,1.128,idle
271898.57,1.159,idle
271965.23,1.086,idle
272031.889,1.162,idle
272098.547,1.001,hind lick
272165.201,0.955,hind lick
272231.863,0.939,hind lick
272298.519,0.652,hind lick
272365.175,0.448,hind lick
272431.829,0.324,hind lick
272498.489,0.125,hind lick
272565.146,0.161,hind lick
272631.804,0.273,hind lick
272698.459,0.384,hind lick
272765.117,0.44,hind lick
272831.776,0.669,hind lick
272898.436,0.742,hind lick
272965.091,0.834,hind lick
273031.747,0.94,hind lick
273098.409,1.003,hind lick
273165.066,1.094,hind lick
273231.718,1.259,hind lick
273298.376,1.425,hind lick
273365.036,1.762,hind lick
273431.694,2.091,hind lick
273498.352,2.353,hind lick
273565.006,2.461,hind lick
273631.667,2.511,hind lick
273698.32,2.43,hind lick
